,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
6/22/20,10920867.774714796,1109849.500277385,78658.1757601198,178014.0,47746.24092150049,248190.0,46662.06222175544,14011.0,40954.5715643678
6/23/20,10813519.189409368,1201771.6777741555,85451.58986172879,183022.0,51863.00952929396,258685.0,50779.10619496755,14476.0,41339.15014636728
6/24/20,10698155.97839448,1300462.176316628,92796.87072635605,186514.0,56312.949178051866,271697.0,55250.60443943143,14894.0,41723.93011493543
6/25/20,10574336.682513595,1406271.6231408906,100732.68430276356,189463.0,61119.168097833455,285637.0,60105.1515529913,15301.0,42108.92847301576
6/26/20,10441623.467696121,1519542.4827562114,109299.32435836538,197387.0,66305.70010260826,295881.0,65373.30985727828,15685.0,42494.16338659426
6/27/20,10299588.005205348,1640603.3197328467,118538.58318586121,203051.0,71897.41682622406,309713.0,71087.6856361577,16095.0,42879.654228344734
6/28/20,10147818.30946837,1769762.1850527625,128493.5778229271,210120.0,77919.91189669407,321723.0,77282.99740660777,16475.0,43265.42161625278
6/29/20,9985926.547867393,1907299.1234881207,139208.5261347575,215125.0,84399.35360519096,334822.0,83996.13354459072,16893.0,43651.48744559066
6/30/20,9813557.856011583,2053457.778220902,150728.46800550492,220169.0,91362.303153233,347912.0,91266.19726626939,17400.0,44037.87491302565
7/1/20,9630400.128092522,2208436.1369767,163098.9252830675,226947.0,98835.49465149501,359860.0,99134.53535010305,17834.0,44424.60853067018
7/2/20,9436194.700370047,2372376.510529401,176365.49675309923,227439.0,106845.57469648197,379892.0,107644.74763715328,18213.0,44811.71412828232
7/3/20,9230747.85640342,2545354.8254166082,190573.3836178938,235433.0,115418.79885133526,394227.0,116842.67410669995,18655.0,45199.21884167834
7/4/20,9013942.956943367,2727369.4361167974,205766.84275418642,244814.0,124580.68358213681,409083.0,126776.3555589657,19268.0,45587.15108496678
7/5/20,8785752.921186768,2918329.732238356,221988.56831023635,253287.0,134355.61428887828,424433.0,137495.96443014362,19693.0,45975.54050452122
7/6/20,8546252.844442269,3118044.7603533464,239279.00073929055,259571.0,144766.4091233175,439934.0,149053.70226783754,20159.0,46364.41791260451
7/7/20,8295632.288876806,3326212.318975278,257675.56832923726,264944.0,155833.84217824414,456831.0,161503.65996087584,20642.0,46753.81519832044
7/8/20,8034206.76792414,3542408.993990401,277211.8700225647,269789.0,167576.13195244278,476378.0,174901.63799136103,21129.0,47143.76521428892
7/9/20,7762428.0247008465,3766081.5265339524,297916.80583950994,276685.0,180008.39942280645,495513.0,189304.92362002874,21604.0,47534.30163721439
7/10/20,7480892.3914633505,3996540.198599617,319813.67274291307,283407.0,193142.10743096043,515386.0,204772.02286147713,22123.0,47925.45880113283
7/11/20,7190346.654811671,4232954.779451692,342919.2456409936,292231.0,206984.4941591133,534618.0,221362.34670666288,22673.0,48317.27150309665
7/12/20,6891690.892178639,4474353.541274745,367242.8599164017,301609.0,221538.01139426412,553471.0,239135.8502812409,23174.0,48709.77478057949
7/13/20,6585977.553500995,4719626.014514813,392785.52798697486,311565.0,236799.78844514408,571460.0,258152.62674188073,23727.0,49103.00366182476
7/14/20,6274406.39966279,4967529.82111799,419539.1183793711,319840.0,252761.13984813268,592032.0,278472.45908567205,24309.0,49496.99289118346
7/15/20,5958314.832963625,5216702.004907438,447485.6235636545,331175.0,269407.1336444727,612768.0,300154.33196608763,24914.0,49891.77663082407
7/16/20,5639163.365909812,5465675.038584009,476596.55705960613,342473.0,286716.245764698,635757.0,323255.91111426393,25602.0,50287.388143585755
7/17/20,5318516.381282616,5712897.301195525,506832.50771379046,359060.0,304660.11788190703,653751.0,347832.99792320654,26273.0,50683.85946168714
7/18/20,4998018.11749426,5956758.036436904,538142.8810201545,373542.0,323203.4374594414,677423.0,373938.96580732864,26816.0,51081.22104543523
7/19/20,4679364.566000798,6195616.041138005,570465.8587707208,390622.0,342303.9590494113,700087.0,401624.1914603637,27497.0,51479.501440043714
7/20/20,4364272.262480514,6427831.072075756,603728.5889268933,402678.0,361912.6734686903,724578.0,430935.4925244354,28082.0,51878.72693763673
7/21/20,4054444.368395255,6651797.532100871,637847.6257697426,411296.0,381974.1369011851,753050.0,461915.58170168166,28732.0,52278.92125064199
7/22/20,3751535.697443477,6865978.765563132,672729.6217243056,426330.0,402426.9594853548,782607.0,494602.55190772173,29861.0,52680.10520548794
7/23/20,3457118.314920538,7068940.333827943,708272.2640488562,440298.0,423204.4476984522,817209.0,529029.4063217142,30601.0,53082.29646504127
7/24/20,3172648.41252679,7259381.596350009,744365.4351043024,456234.0,444235.38595127943,849432.0,565223.641554807,31358.0,53485.50928476785
7/25/20,2899436.503152051,7436163.577690739,780892.5722619833,468002.0,465444.9403579996,885573.0,603206.9004330223,32060.0,53889.75431261832
7/26/20,2638621.9320092117,7598332.181352016,817732.1913399686,485277.0,486755.6610766007,917568.0,642994.6974162608,32771.0,54295.03843431253
7/27/20,2391152.8414458553,7745135.683702701,854759.5254830883,495499.0,508088.5510819839,951166.0,684596.227038903,33408.0,54701.36467023796
7/28/20,2157772.3237145357,7876035.855991141,891848.2269459381,509447.0,529364.1668289271,988029.0,728014.2609934115,34193.0,55108.73212721953
7/29/20,1939011.262051203,7990712.290947217,928872.0871461125,527273.0,550503.7223531483,1019735.0,773245.1307381678,34955.0,55517.13600297341
7/30/20,1735187.8565479582,8089060.036017612,965706.7134804237,543680.0,571430.1565506989,1055348.0,820278.7998070179,35718.0,55926.56764562653
7/31/20,1546413.5992225523,8171180.849338626,1002231.1179767575,565103.0,592069.1353176447,1094374.0,869099.019197218,36511.0,56337.014663973976
8/1/20,1372605.0452360213,8237368.81228856,1038329.1719973435,567730.0,612349.9595077563,1145629.0,919683.5605268385,37364.0,56748.46108498498
8/2/20,1213500.5125263953,8288091.233553675,1073890.8909805624,579357.0,632206.3563144266,1186203.0,972004.5186634354,38135.0,57160.88755323894
8/3/20,1068680.613417818,8323965.996165923,1108813.5211563814,586298.0,651577.1369107794,1230509.0,1026028.6744109165,38938.0,57574.27156633676
8/4/20,937591.5089936741,8345736.494576017,1143002.411496209,586244.0,670406.7107832179,1282215.0,1081717.9058996623,39795.0,57988.587739113296
8/5/20,819569.6503427438,8354245.422583779,1176371.6618737977,595501.0,688645.4521061847,1328336.0,1139029.6375046796,40699.0,58403.808089666614
8/6/20,713866.8879331389,8350408.537136351,1208844.549973382,607384.0,706249.9210941113,1378105.0,1197917.3144575118,41585.0,58819.90233982219
8/7/20,619674.9496231492,8335189.391612469,1240353.7464579563,619088.0,723182.9477024558,1427005.0,1258330.8919420764,42518.0,59236.83822307469
8/8/20,536148.4532095814,8309575.853917087,1270841.3353447393,628747.0,739413.5897939495,1480884.0,1320217.3280805952,43379.0,59654.581793461446
8/9/20,462425.83573215065,8274558.9985360205,1300258.6617426104,634945.0,754916.981096281,1535743.0,1383521.0715837013,44386.0,60073.09772970284
8/10/20,397647.6366955291,8231114.907659094,1328566.0282521336,639929.0,769674.0836637265,1583489.0,1448184.535420516,45257.0,60492.349629305
8/11/20,340972.0450692643,8180189.421247962,1355732.2738802696,643948.0,783671.3674650051,1639599.0,1514148.549758755,46091.0,60912.30028855174
8/12/20,291587.5044038987,8122686.011047945,1381734.2568042222,653622.0,796900.4314531833,1695982.0,1581352.788802148,47033.0,61332.911965140505
8/13/20,248722.4736166274,8059456.6382529205,1406556.268765505,661595.0,809357.5844632282,1751555.0,1649736.1677028628,48040.0,61754.14662121941
8/14/20,211652.5391371633,7991295.35936517,1430189.4068301956,667950.0,821043.4029268825,1808936.0,1719237.2061900161,49036.0,62175.96614484847
8/15/20,179705.0930453029,7918934.434695219,1452630.9215887312,677714.0,831962.2777542778,1862258.0,1789794.3581276902,49980.0,62598.332549530416
8/16/20,152261.91051528868,7843042.573199941,1473883.5622317307,676900.0,842121.9636717846,1919842.0,1861346.3059534663,50921.0,63021.20815127192
8/17/20,128759.9392584938,7764224.976229829,1493954.9331116986,673213.0,851533.1403295505,1977671.0,1933832.2205980264,51797.0,63444.55572366683
8/18/20,108690.6200133571,7683024.84003273,1512856.8739312014,676549.0,860208.9928361089,2037816.0,2007191.988017395,52888.0,63868.338631814695
8/19/20,91598.03844347087,7599925.999031655,1530604.873413877,686395.0,868164.8178675689,2096664.0,2081366.4038170164,53866.0,64292.52094609171
8/20/20,77076.13718087628,7515356.468464424,1547217.5229672499,692030.0,875417.6592469736,2158946.0,2156297.3381535667,54849.0,64717.06753722688
8/21/20,64765.1255744465,7429692.737881799,1562716.0157520387,697330.0,881985.9761833105,2222577.0,2231927.873185618,55794.0,65141.94415417644
8/22/20,54347.01288488889,7343264.880000693,1577123.6956798118,707668.0,887889.3467538328,2280566.0,2308202.415676159,56706.0,65567.11748648658
8/23/20,45539.82796082621,7256362.898593205,1590465.6628642774,710771.0,893148.2105078386,2338035.0,2385066.7875455543,57542.0,65992.55521294745
8/24/20,38089.19358583209,7169245.624416823,1602768.447456323,704348.0,897783.6575508097,2404585.0,2462468.297728883,58390.0,66418.22603867395
8/25/20,31754.238041171877,7082155.12595247,1614059.7800827587,706851.0,901817.2820091565,2458339.0,2540355.799502747,59357.0,66844.0997232398
8/26/20,26281.35995491738,6995343.009950577,1624368.5207970687,725991.0,905271.1395070393,2523771.0,2618679.7397713824,60472.0,67270.14710391937
8/27/20,21354.96674470547,6909119.269577596,1633724.873715001,742023.0,908167.8903566275,2583948.0,2697392.2114784284,61529.0,67696.34012096451
8/28/20,16522.679244509007,6823925.846988048,1642161.0811244578,752424.0,910531.2527356078,2648998.0,2776447.02884339,62550.0,68122.65185709517
8/29/20,11198.735821936853,6740331.291446779,1649712.5144878998,765302.0,912386.709471154,2713933.0,2855799.851319985,63498.0,68549.05660716053
8/30/20,5298.079615684574,6658397.927381366,1656416.8350571455,781975.0,913760.9543499504,2774801.0,2935408.334546089,64469.0,68975.52996437051
8/31/20,943.1862865242928,6575992.556015674,1662303.5263161534,785996.0,914675.0909551815,2839882.0,3015232.026522966,65288.0,69402.04874861978
9/1/20,11.788656531102774,6491260.466123345,1667381.2989823106,801282.0,915136.5201733954,2901908.0,3095231.5250368556,66333.0,69828.59047824064
9/2/20,0.00010876677369367862,6406720.998326416,1671663.1873880397,815538.0,915155.3578313917,2970492.0,3175367.8953082445,67376.0,70255.13300568453
9/3/20,-2.461729610307015e-10,6323271.019596341,1675177.4833143055,831124.0,914751.4892933301,3037151.0,3255603.360393402,68472.0,70681.65494422664
9/4/20,-2.0464994685600583e-11,6240908.015133637,1677953.618026188,846395.0,913945.3321711741,3107223.0,3335901.812843274,69561.0,71108.13597257824
9/5/20,5.756178560374558e-10,6159617.832610019,1680020.1515787754,862320.0,912756.5407120049,3180865.0,3416228.650380828,70626.0,71534.55673504526
9/6/20,-4.57778072804041e-10,6079386.48167749,1681404.796825056,882542.0,911204.0326389326,3250429.0,3496550.712890441,71642.0,71960.89879863312
9/7/20,-1.2578473663468945e-10,6000200.173546047,1682134.3684257066,883697.0,909305.9665382945,3323950.0,3576836.317157554,72775.0,72387.1446628841
9/8/20,8.69517035475077e-09,5922045.296695984,1682234.8341231784,897394.0,907079.7816667127,3398844.0,3657055.188994231,73890.0,72813.2777183321
9/9/20,-3.2111371402654474e-09,5844908.38988862,1681731.4001766946,919018.0,904542.269431857,3471783.0,3737178.3313429845,75062.0,73239.28216298921
9/10/20,-1.4734550514673077e-10,5768776.189765089,1680648.437875505,943480.0,901709.5327251883,3542663.0,3817178.0919529092,76271.0,73665.1430325828
9/11/20,-2.294605488337946e-12,5693635.697244988,1679009.3864050633,958316.0,898596.9322263019,3624196.0,3897028.2492816257,77472.0,74090.84623857656
9/12/20,1.3504419701162586e-13,5619473.939359051,1676837.1992705988,973175.0,895219.3873708309,3702595.0,3976703.4949303973,78586.0,74516.37828322053
9/13/20,1.029656909004158e-12,5546278.168201708,1674153.9970276372,986598.0,891591.1552995528,3780107.0,4056179.8092422513,79722.0,74941.7264560178
