date,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-07-11,419.0,1264.0,3023.0,473.0,2436.0,6867.0,871.0,1995.0,847.0,2426.0,1550.0,161.0,1047.0,5289.0,1250.0,5556.0,936.0,1016.0,11406.0,1394.0,617.0,396.0,943.0,485.0,954.0,17702.0,255.0
2020-07-12,426.0,1281.0,3039.0,474.0,2483.0,6869.0,902.0,2010.0,851.0,2463.0,1576.0,167.0,1077.0,5293.0,1284.0,5595.0,960.0,1045.0,11415.0,1410.0,628.0,397.0,962.0,497.0,984.0,17848.0,259.0
2020-07-13,430.0,1297.0,3048.0,478.0,2535.0,6975.0,930.0,2040.0,880.0,2501.0,1615.0,177.0,1105.0,5318.0,1302.0,5652.0,992.0,1089.0,11474.0,1449.0,647.0,398.0,995.0,517.0,1012.0,17907.0,267.0
2020-07-14,436.0,1314.0,3064.0,483.0,2584.0,6977.0,960.0,2082.0,910.0,2536.0,1688.0,183.0,1157.0,5337.0,1342.0,5715.0,1019.0,1146.0,11624.0,1479.0,663.0,403.0,1060.0,534.0,1033.0,18324.0,271.0
2020-07-15,446.0,1331.0,3080.0,488.0,2638.0,7081.0,1001.0,2096.0,959.0,2572.0,1752.0,191.0,1196.0,5385.0,1383.0,5772.0,1043.0,1200.0,11757.0,1507.0,667.0,415.0,1101.0,569.0,1054.0,18640.0,278.0
2020-07-16,447.0,1348.0,3094.0,493.0,2693.0,7139.0,1037.0,2136.0,1018.0,2608.0,1834.0,203.0,1235.0,5448.0,1418.0,5836.0,1065.0,1246.0,11849.0,1532.0,677.0,425.0,1141.0,588.0,1071.0,19038.0,283.0
2020-07-17,452.0,1365.0,3118.0,499.0,2738.0,7166.0,1060.0,2174.0,1051.0,2640.0,1904.0,216.0,1291.0,5478.0,1446.0,5869.0,1083.0,1292.0,11919.0,1577.0,686.0,429.0,1174.0,646.0,1088.0,19377.0,288.0
2020-07-18,457.0,1381.0,3129.0,505.0,2793.0,7178.0,1075.0,2202.0,1086.0,2676.0,1964.0,222.0,1312.0,5523.0,1477.0,5928.0,1100.0,1308.0,0.0,1577.0,0.0,429.0,1229.0,662.0,1111.0,19647.0,294.0
2020-07-19,460.0,1397.0,3149.0,507.0,2840.0,7179.0,1085.0,2222.0,1106.0,2708.0,1982.0,228.0,1348.0,5538.0,1486.0,5984.0,1118.0,1327.0,12114.0,1590.0,0.0,431.0,1252.0,685.0,1125.0,19732.0,299.0
2020-07-20,465.0,1413.0,3146.0,515.0,2891.0,7256.0,1112.0,2256.0,1145.0,2740.0,2004.0,248.0,1386.0,5554.0,1517.0,6036.0,1140.0,1357.0,12161.0,1628.0,710.0,435.0,1285.0,694.0,1156.0,19788.0,308.0
2020-07-21,469.0,1428.0,3169.0,533.0,2936.0,7305.0,1158.0,2280.0,1178.0,2778.0,2071.0,257.0,1432.0,5581.0,1558.0,6089.0,1158.0,1415.0,12293.0,1642.0,727.0,451.0,1349.0,738.0,1182.0,20171.0,315.0
2020-07-22,470.0,1443.0,3183.0,544.0,2988.0,7329.0,1176.0,2308.0,1237.0,2810.0,2166.0,266.0,1474.0,5616.0,1581.0,6152.0,1184.0,1486.0,12443.0,1656.0,758.0,458.0,1397.0,765.0,1211.0,20532.0,326.0
2020-07-23,474.0,1457.0,3193.0,548.0,3044.0,7411.0,1218.0,2341.0,1295.0,2840.0,2238.0,281.0,1498.0,5646.0,1618.0,6211.0,1215.0,1545.0,12535.0,1672.0,784.0,465.0,1456.0,812.0,1247.0,20894.0,334.0
2020-07-24,480.0,1471.0,3199.0,552.0,3096.0,7456.0,1244.0,2373.0,1353.0,2871.0,2315.0,292.0,1556.0,5689.0,1653.0,6237.0,1228.0,1598.0,12654.0,1678.0,801.0,473.0,1494.0,844.0,1284.0,21206.0,340.0
2020-07-25,483.0,1486.0,3210.0,554.0,3140.0,7480.0,1275.0,2386.0,1380.0,2898.0,2404.0,305.0,1580.0,5716.0,1675.0,6299.0,1243.0,1653.0,12808.0,1678.0,810.0,473.0,1554.0,880.0,1303.0,21517.0,346.0
2020-07-26,486.0,1500.0,3217.0,554.0,3182.0,7494.0,1308.0,2411.0,1395.0,2923.0,2429.0,319.0,1616.0,5729.0,1698.0,6352.0,1259.0,1671.0,12835.0,1703.0,814.0,474.0,1571.0,907.0,1314.0,21606.0,350.0
2020-07-27,493.0,1514.0,3224.0,556.0,3227.0,7509.0,1339.0,2437.0,1457.0,2943.0,2461.0,328.0,1664.0,5753.0,1727.0,6376.0,1278.0,1703.0,12876.0,1720.0,830.0,479.0,1611.0,924.0,1340.0,21676.0,357.0
2020-07-28,500.0,1527.0,3236.0,558.0,3270.0,7616.0,1391.0,2462.0,1501.0,2959.0,2551.0,342.0,1700.0,5694.0,1745.0,6421.0,1292.0,1743.0,13033.0,1741.0,840.0,493.0,1680.0,960.0,1359.0,22059.0,364.0
2020-07-29,510.0,1540.0,3246.0,559.0,3321.0,7648.0,1419.0,2490.0,1554.0,2978.0,2608.0,357.0,1752.0,5699.0,1766.0,6484.0,1304.0,1814.0,13198.0,1757.0,855.0,501.0,1750.0,1002.0,1390.0,22389.0,368.0
2020-07-30,521.0,1554.0,3252.0,561.0,3391.0,7664.0,1444.0,2514.0,1606.0,2996.0,2692.0,376.0,1794.0,5728.0,1785.0,6526.0,1329.0,1861.0,13348.0,1783.0,864.0,505.0,1825.0,1043.0,1408.0,22710.0,381.0
2020-07-31,531.0,1567.0,3268.0,565.0,3463.0,7692.0,1469.0,2544.0,1677.0,3013.0,2769.0,389.0,1842.0,5750.0,1811.0,6557.0,1354.0,1920.0,13477.0,1885.0,872.0,513.0,1876.0,1102.0,1434.0,22997.0,390.0
2020-08-01,535.0,1581.0,3278.0,568.0,3517.0,7704.0,1490.0,2565.0,1691.0,3032.0,2861.0,404.0,1876.0,5773.0,1833.0,6597.0,1369.0,1975.0,13556.0,1889.0,881.0,513.0,1947.0,1154.0,1448.0,23236.0,395.0
2020-08-02,537.0,1594.0,3283.0,571.0,3572.0,7710.0,1523.0,2578.0,1701.0,3050.0,2891.0,421.0,1902.0,5784.0,1850.0,6634.0,1385.0,2005.0,13572.0,1900.0,884.0,513.0,1974.0,1175.0,1465.0,23317.0,402.0
2020-08-03,539.0,1607.0,3288.0,576.0,3624.0,7761.0,1546.0,2600.0,1716.0,3069.0,2894.0,432.0,1927.0,5799.0,1870.0,6669.0,1401.0,2050.0,13604.0,1932.0,888.0,528.0,2016.0,1196.0,1489.0,23365.0,408.0
2020-08-04,545.0,1621.0,3299.0,581.0,3678.0,7821.0,1572.0,2627.0,1817.0,3085.0,3043.0,442.0,1997.0,5818.0,1901.0,6717.0,1416.0,2128.0,13715.0,1939.0,898.0,532.0,2099.0,1235.0,1509.0,23702.0,415.0
2020-08-05,547.0,1633.0,3317.0,588.0,3736.0,7873.0,1605.0,2646.0,1888.0,3103.0,3195.0,458.0,2013.0,5835.0,1922.0,6758.0,1436.0,2164.0,13855.0,1960.0,918.0,538.0,2163.0,1306.0,1525.0,24109.0,428.0
2020-08-06,552.0,1643.0,3335.0,594.0,3789.0,7921.0,1651.0,2666.0,1924.0,3120.0,3304.0,481.0,2051.0,5854.0,1945.0,6828.0,1452.0,2224.0,13941.0,1971.0,923.0,544.0,2231.0,1357.0,1558.0,24448.0,437.0
2020-08-07,556.0,1654.0,3345.0,599.0,3843.0,7946.0,1682.0,2698.0,1974.0,3138.0,3381.0,492.0,2101.0,5871.0,1965.0,6867.0,1469.0,2345.0,14028.0,1976.0,934.0,547.0,2282.0,1400.0,1558.0,24735.0,444.0
2020-08-08,559.0,1665.0,3355.0,601.0,3899.0,7954.0,1712.0,2720.0,2017.0,3154.0,3449.0,509.0,2125.0,5885.0,1983.0,6920.0,1480.0,2319.0,14070.0,0.0,940.0,547.0,2346.0,1419.0,1577.0,25016.0,451.0
2020-08-09,561.0,1677.0,3359.0,602.0,3953.0,7979.0,1731.0,2735.0,2020.0,3169.0,3537.0,523.0,2147.0,5893.0,2000.0,6970.0,1503.0,2345.0,14080.0,1983.0,943.0,547.0,2360.0,1445.0,1589.0,25114.0,461.0
2020-08-10,562.0,1688.0,3384.0,603.0,4011.0,7994.0,1762.0,2764.0,2072.0,3187.0,3597.0,544.0,2204.0,5901.0,2023.0,6970.0,1526.0,2398.0,14108.0,2019.0,944.0,551.0,2417.0,1541.0,1614.0,25151.0,474.0
2020-08-11,565.0,1700.0,3405.0,604.0,4067.0,8043.0,1815.0,2783.0,2122.0,3204.0,3613.0,558.0,2239.0,5909.0,2046.0,7008.0,1548.0,2445.0,14212.0,2025.0,966.0,555.0,2472.0,1619.0,1633.0,25571.0,482.0
2020-08-12,569.0,1711.0,3417.0,606.0,4104.0,8076.0,1870.0,2804.0,2182.0,3215.0,3783.0,570.0,2264.0,5917.0,2071.0,7049.0,1566.0,2516.0,14295.0,2042.0,981.0,561.0,2540.0,1637.0,1653.0,25869.0,493.0
2020-08-13,574.0,1721.0,3435.0,609.0,4202.0,8113.0,1905.0,2823.0,2238.0,3228.0,3846.0,591.0,2302.0,5924.0,2092.0,7084.0,1581.0,2576.0,14412.0,2047.0,993.0,565.0,2584.0,1696.0,1670.0,26324.0,500.0
2020-08-14,576.0,1732.0,3455.0,612.0,4271.0,8127.0,1935.0,2849.0,2286.0,3240.0,3943.0,598.0,2336.0,5932.0,2113.0,7111.0,1594.0,2612.0,14507.0,2068.0,1001.0,568.0,2631.0,1742.0,1684.0,26613.0,506.0
2020-08-15,576.0,1742.0,3463.0,613.0,4338.0,8129.0,1958.0,2863.0,2314.0,3253.0,4044.0,626.0,2363.0,5940.0,2138.0,7156.0,1608.0,2665.0,14526.0,0.0,1012.0,568.0,2647.0,1767.0,1696.0,26780.0,511.0
2020-08-16,576.0,1753.0,3483.0,613.0,4406.0,8133.0,1976.0,2874.0,2330.0,3264.0,4132.0,640.0,2377.0,5945.0,2162.0,7188.0,1619.0,2691.0,14562.0,2087.0,1013.0,568.0,2689.0,1797.0,1705.0,26852.0,516.0
2020-08-17,582.0,1763.0,3505.0,617.0,4475.0,8172.0,2042.0,2907.0,2378.0,3277.0,4223.0,657.0,2416.0,5975.0,2183.0,7210.0,1637.0,2733.0,14566.0,2108.0,1017.0,574.0,2744.0,1839.0,1717.0,26899.0,531.0
2020-08-18,590.0,1774.0,3524.0,619.0,4542.0,8202.0,2097.0,2937.0,2464.0,3289.0,4306.0,668.0,2437.0,6015.0,2203.0,7252.0,1653.0,2781.0,14728.0,2132.0,1026.0,575.0,2822.0,1883.0,1729.0,27315.0,536.0
2020-08-19,591.0,1784.0,3537.0,622.0,4611.0,8241.0,2148.0,2963.0,2516.0,3302.0,4436.0,686.0,2481.0,6027.0,2223.0,7280.0,1660.0,2808.0,14913.0,2139.0,1037.0,576.0,2881.0,1918.0,1745.0,27591.0,547.0
2020-08-20,595.0,1793.0,3551.0,626.0,4685.0,8245.0,2200.0,2979.0,2625.0,3315.0,4543.0,696.0,2518.0,6037.0,2244.0,7303.0,1672.0,2891.0,15074.0,2160.0,1045.0,576.0,2948.0,1960.0,1757.0,27905.0,556.0
2020-08-21,598.0,1802.0,3556.0,627.0,4757.0,8268.0,2242.0,3002.0,2688.0,3328.0,4663.0,722.0,2540.0,6047.0,2268.0,7335.0,1701.0,2928.0,15202.0,2171.0,1050.0,579.0,2993.0,1995.0,1761.0,28155.0,573.0
2020-08-22,598.0,1810.0,3557.0,630.0,4832.0,8288.0,2257.0,3015.0,2735.0,3340.0,4737.0,738.0,2558.0,6057.0,2288.0,7364.0,1714.0,2961.0,15267.0,0.0,1061.0,579.0,3046.0,2027.0,1771.0,28392.0,585.0
2020-08-23,600.0,1818.0,3563.0,631.0,4905.0,8289.0,2274.0,3026.0,2743.0,3352.0,4790.0,749.0,2572.0,6062.0,2308.0,7390.0,1724.0,2977.0,15292.0,2179.0,1065.0,579.0,3062.0,2042.0,1782.0,28467.0,593.0
2020-08-24,604.0,1827.0,3572.0,637.0,4981.0,8335.0,2316.0,3045.0,2804.0,3365.0,4805.0,767.0,2614.0,6078.0,2330.0,7399.0,1741.0,3010.0,15392.0,2198.0,1073.0,582.0,3102.0,2066.0,1793.0,28505.0,610.0
2020-08-25,607.0,1836.0,3588.0,642.0,5051.0,8346.0,2344.0,3068.0,2862.0,3377.0,4847.0,783.0,2653.0,6097.0,2350.0,7425.0,1754.0,3062.0,15560.0,2221.0,1087.0,582.0,3161.0,2116.0,1808.0,28912.0,621.0
2020-08-26,607.0,1844.0,3600.0,647.0,5116.0,8362.0,2399.0,3086.0,2933.0,3390.0,4948.0,800.0,2668.0,6102.0,2371.0,7460.0,1765.0,3102.0,15700.0,2225.0,1100.0,586.0,3235.0,2142.0,1822.0,29194.0,635.0
2020-08-27,607.0,1853.0,3616.0,652.0,5178.0,8374.0,2425.0,3105.0,2987.0,3402.0,5049.0,823.0,2707.0,6106.0,2388.0,7480.0,1785.0,3153.0,15859.0,2240.0,1109.0,587.0,3275.0,2170.0,1830.0,29415.0,649.0
2020-08-28,608.0,1861.0,3629.0,657.0,5243.0,8380.0,2440.0,3117.0,3044.0,3412.0,5167.0,840.0,2739.0,6109.0,2404.0,7512.0,1804.0,3194.0,0.0,2248.0,1114.0,587.0,3323.0,2193.0,1837.0,29694.0,658.0
2020-08-29,608.0,1870.0,3634.0,659.0,5302.0,8382.0,2450.0,3129.0,3066.0,3424.0,5270.0,851.0,2756.0,6115.0,2422.0,7547.0,1825.0,3234.0,16016.0,0.0,1125.0,587.0,3385.0,2218.0,1839.0,29944.0,664.0
2020-08-30,609.0,1878.0,3639.0,660.0,5344.0,8384.0,2469.0,3135.0,3089.0,3436.0,5326.0,862.0,2777.0,6146.0,2435.0,7574.0,1825.0,3251.0,16027.0,2264.0,1129.0,587.0,3395.0,2235.0,1844.0,29978.0,673.0
2020-08-31,612.0,1887.0,3649.0,661.0,5397.0,8409.0,2521.0,3158.0,3159.0,3446.0,5335.0,889.0,2811.0,6176.0,2450.0,7593.0,1843.0,3290.0,16065.0,2273.0,1148.0,593.0,3435.0,2260.0,1857.0,30014.0,687.0
2020-09-01,616.0,1895.0,3661.0,663.0,5448.0,8459.0,2573.0,3184.0,3242.0,3457.0,5364.0,903.0,2837.0,6201.0,2465.0,7614.0,1846.0,3345.0,16217.0,2283.0,1155.0,595.0,3501.0,2301.0,1867.0,30375.0,701.0
2020-09-02,618.0,1902.0,3819.0,668.0,5502.0,8481.0,2609.0,3204.0,3323.0,3467.0,5505.0,914.0,2868.0,6215.0,2483.0,7656.0,1855.0,3399.0,16315.0,2286.0,1161.0,596.0,3543.0,2325.0,1873.0,30673.0,712.0
2020-09-03,622.0,1910.0,3828.0,669.0,5549.0,8532.0,2641.0,3221.0,3385.0,3478.0,5591.0,939.0,2893.0,6228.0,2501.0,7619.0,1884.0,3449.0,16394.0,2289.0,1165.0,598.0,3590.0,2352.0,1877.0,30905.0,730.0
2020-09-04,623.0,1917.0,3834.0,670.0,5590.0,8563.0,2681.0,3235.0,3440.0,3488.0,5708.0,953.0,2923.0,6240.0,2517.0,7645.0,1884.0,3505.0,16467.0,2293.0,1172.0,598.0,3650.0,2376.0,1880.0,31091.0,745.0
2020-09-05,624.0,1924.0,3841.0,671.0,5627.0,8565.0,2700.0,3242.0,3450.0,3499.0,5708.0,966.0,2940.0,6249.0,2529.0,7670.0,1893.0,3537.0,16526.0,0.0,1180.0,598.0,3714.0,2400.0,1885.0,31313.0,748.0
2020-09-06,624.0,1930.0,3847.0,672.0,5658.0,8566.0,2710.0,3242.0,3466.0,3508.0,5837.0,970.0,2955.0,6257.0,2543.0,7702.0,1901.0,3551.0,16568.0,2302.0,1185.0,598.0,3739.0,2405.0,1893.0,31353.0,754.0
2020-09-07,624.0,1936.0,3849.0,673.0,5693.0,8567.0,2720.0,3268.0,3481.0,3518.0,5851.0,987.0,2978.0,6269.0,2550.0,7721.0,1915.0,3577.0,16593.0,2304.0,1187.0,598.0,3756.0,2422.0,1898.0,31377.0,758.0
2020-09-08,630.0,1943.0,3855.0,675.0,5734.0,8588.0,2763.0,3286.0,3484.0,3529.0,5877.0,1007.0,3010.0,6280.0,2563.0,7741.0,1924.0,3615.0,16646.0,2304.0,1193.0,605.0,3800.0,2442.0,1898.0,31430.0,762.0
2020-09-09,631.0,1949.0,3863.0,675.0,5774.0,8634.0,2813.0,3298.0,3605.0,3539.0,5935.0,1024.0,3040.0,6289.0,2578.0,7764.0,1931.0,3660.0,16770.0,2310.0,1207.0,607.0,3882.0,2460.0,1920.0,31821.0,773.0
2020-09-10,635.0,1957.0,3874.0,676.0,5818.0,8657.0,2843.0,3314.0,3701.0,3550.0,6009.0,1035.0,3073.0,6299.0,2590.0,7792.0,1947.0,3710.0,16871.0,2316.0,1217.0,609.0,3929.0,2483.0,1933.0,32104.0,784.0
2020-09-11,636.0,1965.0,3883.0,677.0,5866.0,8683.0,2867.0,3332.0,3761.0,3560.0,6114.0,1055.0,3093.0,6307.0,2604.0,7817.0,1958.0,3781.0,16883.0,2321.0,1231.0,610.0,3997.0,2497.0,1939.0,32338.0,799.0
2020-09-12,637.0,1972.0,3888.0,678.0,5912.0,8685.0,2883.0,3338.0,3793.0,3569.0,6200.0,1065.0,3111.0,6344.0,2616.0,7852.0,1967.0,3801.0,16985.0,2323.0,1240.0,610.0,4039.0,2515.0,1945.0,32567.0,806.0
2020-09-13,640.0,1979.0,3892.0,678.0,5961.0,8686.0,2899.0,3346.0,3805.0,3580.0,6276.0,1085.0,3130.0,6368.0,2627.0,7874.0,1973.0,3823.0,16990.0,2325.0,1246.0,610.0,4055.0,2529.0,1949.0,32606.0,814.0
2020-09-14,640.0,1985.0,3898.0,680.0,5999.0,8698.0,2930.0,3359.0,3877.0,3590.0,6286.0,1106.0,3157.0,6387.0,2639.0,7888.0,1988.0,3853.0,17003.0,2334.0,1253.0,611.0,4080.0,2543.0,1956.0,32642.0,822.0
2020-09-15,642.0,1991.0,3907.0,682.0,6040.0,8749.0,2970.0,3376.0,3927.0,3601.0,6328.0,1122.0,3172.0,6405.0,2649.0,7914.0,1996.0,3918.0,17180.0,2338.0,1269.0,611.0,4174.0,2569.0,1962.0,32963.0,831.0
2020-09-16,643.0,1996.0,3920.0,685.0,6085.0,8764.0,3000.0,3388.0,3971.0,3611.0,6419.0,1133.0,3204.0,6421.0,2659.0,7933.0,2007.0,3971.0,17342.0,2341.0,1277.0,611.0,4216.0,2593.0,1965.0,33253.0,840.0
2020-09-17,646.0,2002.0,3931.0,688.0,6132.0,8781.0,3022.0,3399.0,4057.0,3622.0,6500.0,1148.0,3226.0,6438.0,2670.0,7954.0,2012.0,4018.0,17453.0,2349.0,1289.0,613.0,4268.0,2609.0,1968.0,33472.0,850.0
2020-09-18,647.0,2008.0,3950.0,690.0,6181.0,8795.0,3037.0,3404.0,4120.0,3632.0,6574.0,1162.0,3248.0,6451.0,2684.0,7971.0,2025.0,4067.0,17575.0,2356.0,1294.0,613.0,4318.0,2627.0,1972.0,33678.0,866.0
2020-09-19,648.0,2014.0,3956.0,691.0,6221.0,8801.0,3048.0,3408.0,4142.0,3643.0,6656.0,1172.0,3262.0,6460.0,2695.0,8004.0,2037.0,4093.0,17634.0,0.0,1297.0,613.0,4371.0,2635.0,1976.0,33927.0,866.0
2020-09-20,649.0,2019.0,3959.0,691.0,6265.0,8815.0,3062.0,3422.0,4158.0,3653.0,6714.0,1179.0,3279.0,6468.0,2707.0,8016.0,2038.0,4110.0,17677.0,2360.0,1300.0,613.0,4384.0,2639.0,1981.0,33952.0,867.0
2020-09-21,649.0,2024.0,3964.0,693.0,6313.0,8834.0,3097.0,3432.0,4216.0,3664.0,6727.0,1191.0,3297.0,6477.0,2719.0,8025.0,2051.0,4146.0,17727.0,2363.0,1305.0,616.0,4409.0,2656.0,1987.0,33984.0,877.0
2020-09-22,651.0,2029.0,3967.0,695.0,6359.0,8850.0,3131.0,3444.0,4250.0,3674.0,6764.0,1204.0,3318.0,6489.0,2729.0,8055.0,2061.0,4185.0,17798.0,2364.0,1312.0,616.0,4472.0,2671.0,1993.0,34266.0,890.0
2020-09-23,652.0,2034.0,3984.0,697.0,6408.0,8876.0,3148.0,3452.0,4307.0,3683.0,6897.0,1217.0,3336.0,6502.0,2741.0,8085.0,2073.0,4244.0,17911.0,2374.0,1320.0,635.0,4515.0,2686.0,1999.0,34492.0,901.0
2020-09-24,653.0,2040.0,3992.0,698.0,6455.0,8891.0,3164.0,3459.0,4390.0,3693.0,6983.0,1234.0,3349.0,6514.0,2762.0,8110.0,2085.0,4280.0,18037.0,2376.0,1323.0,637.0,4544.0,2704.0,2004.0,34677.0,910.0
2020-09-25,654.0,2046.0,4000.0,699.0,6503.0,8905.0,3175.0,3485.0,4474.0,3703.0,7056.0,1249.0,3375.0,6534.0,2778.0,8129.0,2091.0,4318.0,18166.0,2380.0,1328.0,637.0,4574.0,2723.0,2010.0,34877.0,917.0
2020-09-26,656.0,2052.0,4022.0,702.0,6552.0,8918.0,3183.0,3492.0,4505.0,3714.0,7181.0,1263.0,3394.0,6546.0,2788.0,8156.0,2095.0,4344.0,18247.0,0.0,1333.0,637.0,4615.0,2736.0,2015.0,35063.0,919.0
2020-09-27,657.0,2055.0,4027.0,702.0,6599.0,8921.0,3188.0,3504.0,4522.0,3724.0,7228.0,1278.0,3400.0,6551.0,2797.0,8174.0,2101.0,4358.0,18278.0,2385.0,1336.0,637.0,4627.0,2747.0,2019.0,35108.0,922.0
2020-09-28,657.0,2062.0,4031.0,704.0,6648.0,8948.0,3203.0,3524.0,4582.0,3735.0,7240.0,1293.0,3423.0,6560.0,2804.0,8190.0,2107.0,4378.0,18291.0,2392.0,1340.0,641.0,4648.0,2765.0,2025.0,35125.0,922.0
2020-09-29,657.0,2067.0,4035.0,705.0,6697.0,8957.0,3224.0,3538.0,4651.0,3745.0,7259.0,1303.0,3445.0,6573.0,2816.0,8222.0,2122.0,4422.0,18388.0,2400.0,1351.0,648.0,4724.0,2786.0,2031.0,35391.0,939.0
2020-09-30,659.0,2072.0,4042.0,709.0,6744.0,8994.0,3255.0,3545.0,4705.0,3756.0,7360.0,1311.0,3457.0,6582.0,2824.0,8251.0,2127.0,4485.0,18487.0,2403.0,1357.0,654.0,4782.0,2797.0,2036.0,35622.0,948.0
2020-10-01,661.0,2078.0,4159.0,712.0,6795.0,9047.0,3276.0,3551.0,4771.0,3766.0,7436.0,1326.0,3479.0,6585.0,2835.0,8279.0,2132.0,4527.0,18567.0,2406.0,1367.0,659.0,4815.0,2821.0,2040.0,35804.0,957.0
2020-10-02,664.0,2085.0,4162.0,713.0,6844.0,9047.0,3291.0,3564.0,4832.0,3776.0,7502.0,1335.0,3498.0,6593.0,2842.0,8299.0,2144.0,4560.0,18665.0,2410.0,1368.0,661.0,4852.0,2830.0,2045.0,35956.0,966.0
2020-10-03,667.0,2091.0,4169.0,715.0,6890.0,9051.0,3309.0,3572.0,4832.0,3787.0,7569.0,1351.0,3517.0,6600.0,2846.0,8318.0,2149.0,4574.0,18749.0,0.0,1371.0,661.0,4898.0,2842.0,2051.0,36136.0,968.0
2020-10-04,667.0,2097.0,4176.0,716.0,6925.0,9054.0,3325.0,3580.0,4867.0,3796.0,7643.0,1365.0,3533.0,6606.0,2851.0,8333.0,2156.0,4589.0,18769.0,2411.0,1371.0,661.0,4908.0,2847.0,2055.0,36178.0,972.0
2020-10-05,667.0,2103.0,4185.0,718.0,6953.0,9067.0,3346.0,3594.0,4927.0,3807.0,7656.0,1376.0,3545.0,6614.0,2861.0,8340.0,2169.0,4619.0,18780.0,2415.0,1375.0,661.0,4952.0,2858.0,2061.0,36220.0,975.0
2020-10-06,668.0,2109.0,4193.0,721.0,6985.0,9090.0,3364.0,3604.0,4989.0,3817.0,7704.0,1385.0,3564.0,6623.0,2872.0,8356.0,2180.0,4673.0,18883.0,2421.0,1384.0,666.0,4989.0,2872.0,2067.0,36490.0,985.0
2020-10-07,668.0,2115.0,4202.0,722.0,7021.0,9104.0,3378.0,3617.0,5065.0,3828.0,7811.0,1395.0,3576.0,6629.0,2884.0,8379.0,2188.0,4703.0,18969.0,2422.0,1385.0,666.0,5035.0,2880.0,2072.0,36669.0,996.0
2020-10-08,669.0,2121.0,4215.0,724.0,7049.0,9124.0,3391.0,3628.0,5118.0,3838.0,7897.0,1409.0,3586.0,6636.0,2894.0,8387.0,2197.0,4712.0,19110.0,2425.0,1390.0,670.0,5068.0,2892.0,2078.0,36884.0,1002.0
2020-10-09,674.0,2126.0,4223.0,725.0,7075.0,9129.0,3398.0,3640.0,5160.0,3849.0,7992.0,1425.0,3602.0,6645.0,2904.0,8397.0,2206.0,4736.0,19222.0,2425.0,1392.0,670.0,5100.0,2893.0,2083.0,37068.0,1009.0
2020-10-10,674.0,2132.0,4235.0,725.0,7099.0,9133.0,3412.0,3646.0,5189.0,3860.0,8061.0,1433.0,3614.0,6654.0,2914.0,8408.0,2217.0,4755.0,19284.0,0.0,1396.0,670.0,5135.0,2908.0,2089.0,37223.0,1011.0
2020-10-11,674.0,2138.0,4239.0,725.0,7128.0,9134.0,3424.0,3650.0,5199.0,3869.0,8127.0,1440.0,3622.0,6656.0,2922.0,8411.0,2230.0,4768.0,19308.0,2427.0,1398.0,670.0,5141.0,2917.0,2095.0,37256.0,1012.0
2020-10-12,675.0,2144.0,4247.0,726.0,7159.0,9135.0,3439.0,3659.0,5209.0,3876.0,8130.0,1449.0,3635.0,6657.0,2930.0,8414.0,2237.0,4784.0,19312.0,2430.0,1398.0,670.0,5148.0,2918.0,2102.0,37279.0,1012.0
2020-10-13,675.0,2151.0,4254.0,727.0,7188.0,9140.0,3466.0,3680.0,5252.0,3885.0,8145.0,1464.0,3660.0,6661.0,2944.0,8417.0,2249.0,4805.0,19336.0,2435.0,1406.0,676.0,5167.0,2927.0,2107.0,37314.0,1021.0
2020-10-14,676.0,2157.0,4268.0,728.0,7214.0,9184.0,3488.0,3689.0,5289.0,3896.0,8171.0,1469.0,3677.0,6667.0,2958.0,8438.0,2261.0,4822.0,19440.0,2443.0,1411.0,677.0,5237.0,2940.0,2113.0,37541.0,1030.0
2020-10-15,677.0,2162.0,4289.0,729.0,7243.0,9199.0,3499.0,3694.0,5333.0,3906.0,8267.0,1478.0,3693.0,6670.0,2970.0,8456.0,2269.0,4880.0,19555.0,2556.0,1416.0,680.0,5282.0,2952.0,2118.0,37690.0,1035.0
2020-10-16,679.0,2167.0,4305.0,730.0,7267.0,9202.0,3526.0,3704.0,5374.0,3914.0,8345.0,1486.0,3703.0,6676.0,2977.0,8469.0,2278.0,4913.0,19654.0,2560.0,1421.0,681.0,5312.0,2962.0,2124.0,37870.0,1042.0
2020-10-17,679.0,2172.0,4325.0,731.0,7288.0,9207.0,3539.0,3709.0,5374.0,3923.0,8405.0,1493.0,3712.0,6677.0,2985.0,8480.0,2286.0,4921.0,19715.0,0.0,1421.0,681.0,5342.0,2966.0,2129.0,37992.0,1044.0
2020-10-18,679.0,2177.0,4332.0,731.0,7316.0,9210.0,3545.0,3713.0,5374.0,3930.0,8446.0,1497.0,3717.0,6682.0,2993.0,8487.0,2295.0,4923.0,19765.0,2561.0,0.0,681.0,5347.0,2967.0,2134.0,38020.0,1048.0
2020-10-19,679.0,2182.0,4350.0,734.0,7342.0,9217.0,3561.0,3728.0,5432.0,3939.0,8453.0,1512.0,3732.0,6686.0,3001.0,8490.0,2304.0,4937.0,19770.0,2562.0,1427.0,686.0,5388.0,2976.0,2139.0,38035.0,1055.0
