index,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
156553,2020-03-23,RR,TOTAL,state,2,0,3,False,605761.0,14.0,0.33016,0.0
156554,2020-03-22,RR,TOTAL,state,2,0,2,False,605761.0,14.0,0.33016,0.0
156555,2020-03-21,RR,TOTAL,state,2,0,1,False,605761.0,14.0,0.33016,0.0
157540,2020-06-22,RJ,TOTAL,state,97572,8933,102,True,17264943.0,33.0,565.14522,0.0916
157541,2020-06-21,RJ,TOTAL,state,96133,8875,101,False,17264943.0,33.0,556.8104099999999,0.0923
157542,2020-06-20,RJ,TOTAL,state,95537,8824,100,False,17264943.0,33.0,553.35833,0.0924
157543,2020-06-19,RJ,TOTAL,state,93378,8595,99,False,17264943.0,33.0,540.85322,0.092
157544,2020-06-18,RJ,TOTAL,state,87317,8412,98,False,17264943.0,33.0,505.7474,0.0963
157545,2020-06-17,RJ,TOTAL,state,86963,8138,97,False,17264943.0,33.0,503.697,0.0936
157546,2020-06-16,RJ,TOTAL,state,83343,7967,96,False,17264943.0,33.0,482.72965999999997,0.0956
157547,2020-06-15,RJ,TOTAL,state,80946,7728,95,False,17264943.0,33.0,468.84603,0.0955
157548,2020-06-14,RJ,TOTAL,state,79572,7672,94,False,17264943.0,33.0,460.88770999999997,0.0964
157549,2020-06-13,RJ,TOTAL,state,78836,7592,93,False,17264943.0,33.0,456.62473,0.0963
157550,2020-06-12,RJ,TOTAL,state,77784,7417,92,False,17264943.0,33.0,450.53146,0.0954
157551,2020-06-11,RJ,TOTAL,state,75775,7363,91,False,17264943.0,33.0,438.89516,0.0972
157552,2020-06-10,RJ,TOTAL,state,74373,7138,90,False,17264943.0,33.0,430.77466,0.096
157553,2020-06-09,RJ,TOTAL,state,72979,6928,89,False,17264943.0,33.0,422.7005,0.0949
157554,2020-06-08,RJ,TOTAL,state,69499,6781,88,False,17264943.0,33.0,402.54405,0.0976
157555,2020-06-07,RJ,TOTAL,state,67756,6707,87,False,17264943.0,33.0,392.44844,0.099
157556,2020-06-06,RJ,TOTAL,state,64533,6639,86,False,17264943.0,33.0,373.78056000000004,0.1029
157557,2020-06-05,RJ,TOTAL,state,63066,6473,85,False,17264943.0,33.0,365.28357,0.1026
157558,2020-06-04,RJ,TOTAL,state,60932,6327,84,False,17264943.0,33.0,352.92326,0.1038
157559,2020-06-03,RJ,TOTAL,state,59240,6010,83,False,17264943.0,33.0,343.12306,0.1015
157560,2020-06-02,RJ,TOTAL,state,56732,5686,82,False,17264943.0,33.0,328.59651,0.1002
157561,2020-06-01,RJ,TOTAL,state,54530,5462,81,False,17264943.0,33.0,315.84234,0.1002
157562,2020-05-31,RJ,TOTAL,state,53388,5344,80,False,17264943.0,33.0,309.22778,0.1001
157563,2020-05-30,RJ,TOTAL,state,52420,5277,79,False,17264943.0,33.0,303.62104,0.1007
157564,2020-05-29,RJ,TOTAL,state,47953,5079,78,False,17264943.0,33.0,277.7478,0.1059
157565,2020-05-28,RJ,TOTAL,state,44886,4856,77,False,17264943.0,33.0,259.98348,0.1082
157566,2020-05-27,RJ,TOTAL,state,42398,4605,76,False,17264943.0,33.0,245.57278,0.1086
157567,2020-05-26,RJ,TOTAL,state,40024,4361,75,False,17264943.0,33.0,231.82237,0.109
157568,2020-05-25,RJ,TOTAL,state,39298,4105,74,False,17264943.0,33.0,227.61732,0.1045
157569,2020-05-24,RJ,TOTAL,state,37912,3993,73,False,17264943.0,33.0,219.58948999999998,0.1053
157570,2020-05-23,RJ,TOTAL,state,34533,3905,72,False,17264943.0,33.0,200.01803999999998,0.1131
157571,2020-05-22,RJ,TOTAL,state,33589,3657,71,False,17264943.0,33.0,194.55031,0.1089
157572,2020-05-21,RJ,TOTAL,state,32089,3412,70,False,17264943.0,33.0,185.86218,0.1063
157573,2020-05-20,RJ,TOTAL,state,30372,3237,69,False,17264943.0,33.0,175.91718,0.1066
157574,2020-05-19,RJ,TOTAL,state,27805,3079,68,False,17264943.0,33.0,161.0489,0.1107
157575,2020-05-18,RJ,TOTAL,state,26665,2852,67,False,17264943.0,33.0,154.44592,0.107
157576,2020-05-17,RJ,TOTAL,state,22238,2715,66,False,17264943.0,33.0,128.80436,0.1221
157577,2020-05-16,RJ,TOTAL,state,21601,2614,65,False,17264943.0,33.0,125.11481,0.121
157578,2020-05-15,RJ,TOTAL,state,19987,2438,64,False,17264943.0,33.0,115.76638,0.122
157579,2020-05-14,RJ,TOTAL,state,19467,2247,63,False,17264943.0,33.0,112.7545,0.1154
157580,2020-05-13,RJ,TOTAL,state,18728,2050,62,False,17264943.0,33.0,108.47415,0.1095
157581,2020-05-12,RJ,TOTAL,state,18486,1928,61,False,17264943.0,33.0,107.07246,0.1043
157582,2020-05-11,RJ,TOTAL,state,17939,1770,60,False,17264943.0,33.0,103.90419,0.0987
157583,2020-05-10,RJ,TOTAL,state,17062,1714,59,False,17264943.0,33.0,98.82454,0.1005
157584,2020-05-09,RJ,TOTAL,state,16929,1653,58,False,17264943.0,33.0,98.05419,0.0976
157585,2020-05-08,RJ,TOTAL,state,15741,1503,57,False,17264943.0,33.0,91.17319,0.0955
157586,2020-05-07,RJ,TOTAL,state,14156,1394,56,False,17264943.0,33.0,81.99274,0.0985
157587,2020-05-06,RJ,TOTAL,state,13295,1205,55,False,17264943.0,33.0,77.00576,0.0906
157588,2020-05-05,RJ,TOTAL,state,12391,1123,54,False,17264943.0,33.0,71.76971,0.0906
157589,2020-05-04,RJ,TOTAL,state,11721,1065,53,False,17264943.0,33.0,67.88902,0.0909
157590,2020-05-03,RJ,TOTAL,state,11139,1019,52,False,17264943.0,33.0,64.51801999999999,0.0915
157591,2020-05-02,RJ,TOTAL,state,10546,971,51,False,17264943.0,33.0,61.08331999999999,0.0921
157592,2020-05-01,RJ,TOTAL,state,10166,921,50,False,17264943.0,33.0,58.88233,0.0906
157593,2020-04-30,RJ,TOTAL,state,9453,854,49,False,17264943.0,33.0,54.75257,0.0903
157594,2020-04-29,RJ,TOTAL,state,8869,794,48,False,17264943.0,33.0,51.36999,0.0895
157595,2020-04-28,RJ,TOTAL,state,8504,738,47,False,17264943.0,33.0,49.25588,0.0868
157596,2020-04-27,RJ,TOTAL,state,7944,677,46,False,17264943.0,33.0,46.01232,0.0852
157597,2020-04-26,RJ,TOTAL,state,7111,645,45,False,17264943.0,33.0,41.187509999999996,0.0907
157598,2020-04-25,RJ,TOTAL,state,6828,615,44,False,17264943.0,33.0,39.54835,0.0901
157599,2020-04-24,RJ,TOTAL,state,6282,570,43,False,17264943.0,33.0,36.385870000000004,0.0907
157600,2020-04-23,RJ,TOTAL,state,6172,530,42,False,17264943.0,33.0,35.748740000000005,0.0859
157601,2020-04-22,RJ,TOTAL,state,5552,490,41,False,17264943.0,33.0,32.15765,0.0883
157602,2020-04-21,RJ,TOTAL,state,5306,461,40,False,17264943.0,33.0,30.7328,0.0869
157603,2020-04-20,RJ,TOTAL,state,4899,422,39,False,17264943.0,33.0,28.375420000000002,0.0861
157604,2020-04-19,RJ,TOTAL,state,4675,402,38,False,17264943.0,33.0,27.077990000000003,0.086
157605,2020-04-18,RJ,TOTAL,state,4543,387,37,False,17264943.0,33.0,26.313440000000003,0.0852
157606,2020-04-17,RJ,TOTAL,state,4349,341,36,False,17264943.0,33.0,25.189770000000003,0.0784
157607,2020-04-16,RJ,TOTAL,state,3944,301,35,False,17264943.0,33.0,22.84398,0.0763
157608,2020-04-15,RJ,TOTAL,state,3743,265,34,False,17264943.0,33.0,21.67977,0.0708
157609,2020-04-14,RJ,TOTAL,state,3410,224,33,False,17264943.0,33.0,19.75101,0.0657
157610,2020-04-13,RJ,TOTAL,state,3221,182,32,False,17264943.0,33.0,18.6563,0.0565
157611,2020-04-12,RJ,TOTAL,state,2855,170,31,False,17264943.0,33.0,16.5364,0.0595
157612,2020-04-11,RJ,TOTAL,state,2607,155,30,False,17264943.0,33.0,15.099960000000001,0.0595
157613,2020-04-10,RJ,TOTAL,state,2464,147,29,False,17264943.0,33.0,14.27169,0.0597
157614,2020-04-09,RJ,TOTAL,state,2216,122,28,False,17264943.0,33.0,12.83526,0.0551
157615,2020-04-08,RJ,TOTAL,state,1938,106,27,False,17264943.0,33.0,11.225060000000001,0.0547
157616,2020-04-07,RJ,TOTAL,state,1688,89,26,False,17264943.0,33.0,9.77704,0.0527
157617,2020-04-06,RJ,TOTAL,state,1461,71,25,False,17264943.0,33.0,8.46223,0.0486
157618,2020-04-05,RJ,TOTAL,state,1394,64,24,False,17264943.0,33.0,8.07417,0.0459
157619,2020-04-04,RJ,TOTAL,state,1246,58,23,False,17264943.0,33.0,7.216939999999999,0.0465
157620,2020-04-03,RJ,TOTAL,state,1074,47,22,False,17264943.0,33.0,6.2207,0.0438
157621,2020-04-02,RJ,TOTAL,state,992,41,21,False,17264943.0,33.0,5.74575,0.0413
157622,2020-04-01,RJ,TOTAL,state,832,28,20,False,17264943.0,33.0,4.81901,0.0337
157623,2020-03-31,RJ,TOTAL,state,708,23,19,False,17264943.0,33.0,4.1008,0.0325
157624,2020-03-30,RJ,TOTAL,state,657,18,18,False,17264943.0,33.0,3.8054,0.0274
157625,2020-03-29,RJ,TOTAL,state,600,17,17,False,17264943.0,33.0,3.47525,0.0283
157626,2020-03-28,RJ,TOTAL,state,558,13,16,False,17264943.0,33.0,3.23198,0.0233
157627,2020-03-27,RJ,TOTAL,state,493,10,15,False,17264943.0,33.0,2.8555,0.0203
157628,2020-03-26,RJ,TOTAL,state,421,9,14,False,17264943.0,33.0,2.43847,0.0214
157629,2020-03-25,RJ,TOTAL,state,370,8,13,False,17264943.0,33.0,2.1430700000000003,0.0216
157630,2020-03-24,RJ,TOTAL,state,305,6,12,False,17264943.0,33.0,1.76659,0.0197
157631,2020-03-23,RJ,TOTAL,state,233,4,11,False,17264943.0,33.0,1.34956,0.0172
157632,2020-03-22,RJ,TOTAL,state,186,3,10,False,17264943.0,33.0,1.07733,0.0161
157633,2020-03-21,RJ,TOTAL,state,119,3,9,False,17264943.0,33.0,0.68926,0.0252
157634,2020-03-19,RJ,TOTAL,state,66,2,8,False,17264943.0,33.0,0.38228,0.0303
157635,2020-03-18,RJ,TOTAL,state,63,0,7,False,17264943.0,33.0,0.3649,0.0
157636,2020-03-16,RJ,TOTAL,state,25,0,6,False,17264943.0,33.0,0.1448,0.0
157637,2020-03-15,RJ,TOTAL,state,24,0,5,False,17264943.0,33.0,0.13901,0.0
157638,2020-03-12,RJ,TOTAL,state,15,0,4,False,17264943.0,33.0,0.08688,0.0
157639,2020-03-08,RJ,TOTAL,state,3,0,3,False,17264943.0,33.0,0.01738,0.0
157640,2020-03-06,RJ,TOTAL,state,2,0,2,False,17264943.0,33.0,0.01158,0.0
157641,2020-03-05,RJ,TOTAL,state,1,0,1,False,17264943.0,33.0,0.00579,0.0
164520,2020-06-21,RN,TOTAL,state,19957,730,88,True,3506853.0,24.0,569.08573,0.0366
164521,2020-06-20,RN,TOTAL,state,19290,697,87,False,3506853.0,24.0,550.06583,0.0361
164522,2020-06-19,RN,TOTAL,state,19206,697,86,False,3506853.0,24.0,547.67052,0.0363
164523,2020-06-18,RN,TOTAL,state,16039,693,85,False,3506853.0,24.0,457.36163,0.0432
164524,2020-06-17,RN,TOTAL,state,15889,655,84,False,3506853.0,24.0,453.08429,0.0412
164525,2020-06-16,RN,TOTAL,state,15690,626,83,False,3506853.0,24.0,447.40969,0.0399
164526,2020-06-15,RN,TOTAL,state,15212,585,82,False,3506853.0,24.0,433.77923,0.0385
164527,2020-06-14,RN,TOTAL,state,14214,553,81,False,3506853.0,24.0,405.32067,0.0389
164528,2020-06-13,RN,TOTAL,state,14171,534,80,False,3506853.0,24.0,404.0945,0.0377
164529,2020-06-12,RN,TOTAL,state,13789,533,79,False,3506853.0,24.0,393.20153999999997,0.0387
164530,2020-06-11,RN,TOTAL,state,13544,515,78,False,3506853.0,24.0,386.21522000000004,0.038
164531,2020-06-10,RN,TOTAL,state,13234,496,77,False,3506853.0,24.0,377.37538,0.0375
164532,2020-06-09,RN,TOTAL,state,11568,487,76,False,3506853.0,24.0,329.8684,0.0421
164533,2020-06-08,RN,TOTAL,state,11027,459,75,False,3506853.0,24.0,314.44147000000004,0.0416
164534,2020-06-07,RN,TOTAL,state,10888,431,74,False,3506853.0,24.0,310.4778,0.0396
164535,2020-06-05,RN,TOTAL,state,9449,410,73,False,3506853.0,24.0,269.44386000000003,0.0434
164536,2020-06-04,RN,TOTAL,state,9433,387,72,False,3506853.0,24.0,268.98761,0.041
164537,2020-06-03,RN,TOTAL,state,9282,378,71,False,3506853.0,24.0,264.68175,0.0407
164538,2020-06-02,RN,TOTAL,state,9149,367,70,False,3506853.0,24.0,260.88917999999995,0.0401
164539,2020-06-01,RN,TOTAL,state,8233,341,69,False,3506853.0,24.0,234.76889,0.0414
164540,2020-05-31,RN,TOTAL,state,8008,323,68,False,3506853.0,24.0,228.35289,0.0403
164541,2020-05-29,RN,TOTAL,state,7402,305,67,False,3506853.0,24.0,211.07242999999997,0.0412
164542,2020-05-28,RN,TOTAL,state,6463,268,66,False,3506853.0,24.0,184.29629,0.0415
164543,2020-05-26,RN,TOTAL,state,5630,242,65,False,3506853.0,24.0,160.5428,0.043
164544,2020-05-25,RN,TOTAL,state,5472,220,64,False,3506853.0,24.0,156.03734,0.0402
164545,2020-05-24,RN,TOTAL,state,4774,212,63,False,3506853.0,24.0,136.13345,0.0444
164546,2020-05-22,RN,TOTAL,state,4599,184,62,False,3506853.0,24.0,131.14321999999999,0.04
164547,2020-05-21,RN,TOTAL,state,4251,181,61,False,3506853.0,24.0,121.21978999999999,0.0426
164548,2020-05-20,RN,TOTAL,state,4060,178,60,False,3506853.0,24.0,115.77332,0.0438
164549,2020-05-19,RN,TOTAL,state,3796,170,59,False,3506853.0,24.0,108.2452,0.0448
164550,2020-05-18,RN,TOTAL,state,3483,160,58,False,3506853.0,24.0,99.31981999999999,0.0459
164551,2020-05-17,RN,TOTAL,state,3138,139,57,False,3506853.0,24.0,89.48194000000001,0.0443
164552,2020-05-16,RN,TOTAL,state,3004,136,56,False,3506853.0,24.0,85.66085,0.0453
164553,2020-05-14,RN,TOTAL,state,2786,122,55,False,3506853.0,24.0,79.44445,0.0438
164554,2020-05-13,RN,TOTAL,state,2537,117,54,False,3506853.0,24.0,72.34406,0.0461
164555,2020-05-12,RN,TOTAL,state,2367,105,53,False,3506853.0,24.0,67.49641,0.0444
164556,2020-05-11,RN,TOTAL,state,2033,93,52,False,3506853.0,24.0,57.9722,0.0457
164557,2020-05-10,RN,TOTAL,state,1930,87,51,False,3506853.0,24.0,55.0351,0.0451
164558,2020-05-08,RN,TOTAL,state,1919,87,50,False,3506853.0,24.0,54.721430000000005,0.0453
164559,2020-05-07,RN,TOTAL,state,1821,81,49,False,3506853.0,24.0,51.9269,0.0445
164560,2020-05-06,RN,TOTAL,state,1739,76,48,False,3506853.0,24.0,49.58862,0.0437
164561,2020-05-05,RN,TOTAL,state,1644,72,47,False,3506853.0,24.0,46.87964,0.0438
164562,2020-05-04,RN,TOTAL,state,1536,68,46,False,3506853.0,24.0,43.79995,0.0443
164563,2020-05-03,RN,TOTAL,state,1421,62,45,False,3506853.0,24.0,40.52066,0.0436
164564,2020-05-02,RN,TOTAL,state,1392,61,44,False,3506853.0,24.0,39.693709999999996,0.0438
164565,2020-05-01,RN,TOTAL,state,1366,59,43,False,3506853.0,24.0,38.9523,0.0432
164566,2020-04-30,RN,TOTAL,state,1297,56,42,False,3506853.0,24.0,36.98473,0.0432
164567,2020-04-29,RN,TOTAL,state,1177,56,41,False,3506853.0,24.0,33.56286,0.0476
164568,2020-04-28,RN,TOTAL,state,1086,54,40,False,3506853.0,24.0,30.967940000000002,0.0497
164569,2020-04-27,RN,TOTAL,state,857,48,39,False,3506853.0,24.0,24.43786,0.056
164570,2020-04-26,RN,TOTAL,state,832,45,38,False,3506853.0,24.0,23.72498,0.0541
164571,2020-04-25,RN,TOTAL,state,825,44,37,False,3506853.0,24.0,23.525370000000002,0.0533
164572,2020-04-24,RN,TOTAL,state,781,40,36,False,3506853.0,24.0,22.27068,0.0512
164573,2020-04-23,RN,TOTAL,state,754,38,35,False,3506853.0,24.0,21.50076,0.0504
164574,2020-04-22,RN,TOTAL,state,708,34,34,False,3506853.0,24.0,20.18904,0.048
164575,2020-04-21,RN,TOTAL,state,646,29,33,False,3506853.0,24.0,18.42107,0.0449
164576,2020-04-20,RN,TOTAL,state,608,28,32,False,3506853.0,24.0,17.33748,0.0461
164577,2020-04-19,RN,TOTAL,state,595,27,31,False,3506853.0,24.0,16.96678,0.0454
164578,2020-04-18,RN,TOTAL,state,561,26,30,False,3506853.0,24.0,15.99725,0.0463
164579,2020-04-17,RN,TOTAL,state,516,24,29,False,3506853.0,24.0,14.71405,0.0465
164580,2020-04-16,RN,TOTAL,state,463,23,28,False,3506853.0,24.0,13.202720000000001,0.0497
164581,2020-04-15,RN,TOTAL,state,400,20,27,False,3506853.0,24.0,11.406239999999999,0.05
164582,2020-04-14,RN,TOTAL,state,399,19,26,False,3506853.0,24.0,11.37772,0.0476
164583,2020-04-13,RN,TOTAL,state,376,18,25,False,3506853.0,24.0,10.721860000000001,0.0479
164584,2020-04-12,RN,TOTAL,state,339,17,24,False,3506853.0,24.0,9.666789999999999,0.0501
164585,2020-04-11,RN,TOTAL,state,289,13,23,False,3506853.0,24.0,8.241010000000001,0.045
164586,2020-04-10,RN,TOTAL,state,263,11,22,False,3506853.0,24.0,7.4996,0.0418
164587,2020-04-08,RN,TOTAL,state,261,11,21,False,3506853.0,24.0,7.44257,0.0421
164588,2020-04-07,RN,TOTAL,state,254,8,20,False,3506853.0,24.0,7.242960000000001,0.0315
164589,2020-04-05,RN,TOTAL,state,246,7,19,False,3506853.0,24.0,7.0148399999999995,0.0285
164590,2020-04-04,RN,TOTAL,state,215,6,18,False,3506853.0,24.0,6.13085,0.0279
164591,2020-04-03,RN,TOTAL,state,176,4,17,False,3506853.0,24.0,5.01874,0.0227
164592,2020-04-02,RN,TOTAL,state,106,2,16,False,3506853.0,24.0,3.02265,0.0189
164593,2020-04-01,RN,TOTAL,state,92,2,15,False,3506853.0,24.0,2.62343,0.0217
164594,2020-03-31,RN,TOTAL,state,82,1,14,False,3506853.0,24.0,2.33828,0.0122
164595,2020-03-30,RN,TOTAL,state,77,1,13,False,3506853.0,24.0,2.1957,0.013
164596,2020-03-28,RN,TOTAL,state,68,1,12,False,3506853.0,24.0,1.9390599999999998,0.0147
164597,2020-03-27,RN,TOTAL,state,28,0,11,False,3506853.0,24.0,0.7984399999999999,0.0
164598,2020-03-26,RN,TOTAL,state,19,0,10,False,3506853.0,24.0,0.5418,0.0
164599,2020-03-25,RN,TOTAL,state,14,0,9,False,3506853.0,24.0,0.39921999999999996,0.0
164600,2020-03-24,RN,TOTAL,state,14,0,8,False,3506853.0,24.0,0.39921999999999996,0.0
164601,2020-03-22,RN,TOTAL,state,13,0,7,False,3506853.0,24.0,0.3707,0.0
164602,2020-03-21,RN,TOTAL,state,9,0,6,False,3506853.0,24.0,0.25664000000000003,0.0
164603,2020-03-20,RN,TOTAL,state,6,0,5,False,3506853.0,24.0,0.17109000000000002,0.0
164604,2020-03-18,RN,TOTAL,state,1,0,4,False,3506853.0,24.0,0.02852,0.0
164605,2020-03-16,RN,TOTAL,state,1,0,3,False,3506853.0,24.0,0.02852,0.0
164606,2020-03-13,RN,TOTAL,state,1,0,2,False,3506853.0,24.0,0.02852,0.0
164607,2020-03-12,RN,TOTAL,state,1,0,1,False,3506853.0,24.0,0.02852,0.0
171789,2020-06-22,SE,TOTAL,state,19384,491,90,True,2298696.0,28.0,843.2607,0.0253
171790,2020-06-21,SE,TOTAL,state,18985,462,89,False,2298696.0,28.0,825.90303,0.0243
171791,2020-06-20,SE,TOTAL,state,18449,448,88,False,2298696.0,28.0,802.58547,0.0243
171792,2020-06-19,SE,TOTAL,state,17808,426,87,False,2298696.0,28.0,774.70009,0.0239
171793,2020-06-18,SE,TOTAL,state,17338,400,86,False,2298696.0,28.0,754.25372,0.0231
171794,2020-06-17,SE,TOTAL,state,16807,383,85,False,2298696.0,28.0,731.15366,0.0228
171795,2020-06-16,SE,TOTAL,state,16310,364,84,False,2298696.0,28.0,709.53271,0.0223
171796,2020-06-15,SE,TOTAL,state,15675,352,83,False,2298696.0,28.0,681.90835,0.0225
171797,2020-06-14,SE,TOTAL,state,13968,330,82,False,2298696.0,28.0,607.64886,0.0236
171798,2020-06-13,SE,TOTAL,state,12866,316,81,False,2298696.0,28.0,559.70863,0.0246
171799,2020-06-12,SE,TOTAL,state,11534,305,80,False,2298696.0,28.0,501.76274000000006,0.0264
171800,2020-06-11,SE,TOTAL,state,11056,283,79,False,2298696.0,28.0,480.96834,0.0256
171801,2020-06-10,SE,TOTAL,state,10615,264,78,False,2298696.0,28.0,461.78355,0.0249
171802,2020-06-09,SE,TOTAL,state,10126,252,77,False,2298696.0,28.0,440.51062,0.0249
171803,2020-06-08,SE,TOTAL,state,9727,234,76,False,2298696.0,28.0,423.15295,0.0241
171804,2020-06-07,SE,TOTAL,state,9290,217,75,False,2298696.0,28.0,404.14217,0.0234
171805,2020-06-06,SE,TOTAL,state,8972,208,74,False,2298696.0,28.0,390.30824,0.0232
171806,2020-06-05,SE,TOTAL,state,8577,198,73,False,2298696.0,28.0,373.12459,0.0231
171807,2020-06-04,SE,TOTAL,state,8200,186,72,False,2298696.0,28.0,356.72399,0.0227
171808,2020-06-03,SE,TOTAL,state,7989,180,71,False,2298696.0,28.0,347.54487,0.0225
171809,2020-06-02,SE,TOTAL,state,7555,172,70,False,2298696.0,28.0,328.6646,0.0228
171810,2020-06-01,SE,TOTAL,state,7233,166,69,False,2298696.0,28.0,314.65666,0.023
171811,2020-05-31,SE,TOTAL,state,6999,158,68,False,2298696.0,28.0,304.47697,0.0226
171812,2020-05-30,SE,TOTAL,state,6805,149,67,False,2298696.0,28.0,296.03741,0.0219
171813,2020-05-29,SE,TOTAL,state,6462,142,66,False,2298696.0,28.0,281.1159,0.022
171814,2020-05-28,SE,TOTAL,state,6156,135,65,False,2298696.0,28.0,267.80401,0.0219
171815,2020-05-27,SE,TOTAL,state,5912,127,64,False,2298696.0,28.0,257.18928999999997,0.0215
171816,2020-05-26,SE,TOTAL,state,5735,116,63,False,2298696.0,28.0,249.48927999999998,0.0202
171817,2020-05-25,SE,TOTAL,state,5448,103,62,False,2298696.0,28.0,237.00394,0.0189
171818,2020-05-24,SE,TOTAL,state,5314,93,61,False,2298696.0,28.0,231.17453999999998,0.0175
171819,2020-05-23,SE,TOTAL,state,5131,86,60,False,2298696.0,28.0,223.21351,0.0168
171820,2020-05-22,SE,TOTAL,state,4922,82,59,False,2298696.0,28.0,214.1214,0.0167
171821,2020-05-21,SE,TOTAL,state,4734,76,58,False,2298696.0,28.0,205.94285,0.0161
171822,2020-05-20,SE,TOTAL,state,4277,69,57,False,2298696.0,28.0,186.06201000000001,0.0161
171823,2020-05-19,SE,TOTAL,state,3967,63,56,False,2298696.0,28.0,172.5761,0.0159
171824,2020-05-18,SE,TOTAL,state,3566,59,55,False,2298696.0,28.0,155.13143,0.0165
171825,2020-05-17,SE,TOTAL,state,3343,57,54,False,2298696.0,28.0,145.43028,0.0171
171826,2020-05-16,SE,TOTAL,state,3135,53,53,False,2298696.0,28.0,136.38166999999999,0.0169
171827,2020-05-15,SE,TOTAL,state,2868,50,52,False,2298696.0,28.0,124.76638999999999,0.0174
171828,2020-05-14,SE,TOTAL,state,2494,47,51,False,2298696.0,28.0,108.4963,0.0188
171829,2020-05-13,SE,TOTAL,state,2268,42,50,False,2298696.0,28.0,98.66463,0.0185
171830,2020-05-12,SE,TOTAL,state,2032,37,49,False,2298696.0,28.0,88.39794,0.0182
171831,2020-05-11,SE,TOTAL,state,1800,37,48,False,2298696.0,28.0,78.30527,0.0206
171832,2020-05-10,SE,TOTAL,state,1771,34,47,False,2298696.0,28.0,77.04368000000001,0.0192
171833,2020-05-09,SE,TOTAL,state,1588,33,46,False,2298696.0,28.0,69.08265,0.0208
171834,2020-05-08,SE,TOTAL,state,1438,28,45,False,2298696.0,28.0,62.55721,0.0195
171835,2020-05-07,SE,TOTAL,state,1214,25,44,False,2298696.0,28.0,52.81255,0.0206
171836,2020-05-06,SE,TOTAL,state,998,23,43,False,2298696.0,28.0,43.41592,0.023
171837,2020-05-05,SE,TOTAL,state,898,21,42,False,2298696.0,28.0,39.06563,0.0234
171838,2020-05-04,SE,TOTAL,state,772,17,41,False,2298696.0,28.0,33.58426,0.022
171839,2020-05-03,SE,TOTAL,state,730,14,40,False,2298696.0,28.0,31.757140000000003,0.0192
171840,2020-05-02,SE,TOTAL,state,601,14,39,False,2298696.0,28.0,26.14526,0.0233
171841,2020-05-01,SE,TOTAL,state,517,14,38,False,2298696.0,28.0,22.49101,0.0271
171842,2020-04-30,SE,TOTAL,state,453,14,37,False,2298696.0,28.0,19.70683,0.0309
171843,2020-04-28,SE,TOTAL,state,280,11,36,False,2298696.0,28.0,12.180819999999999,0.0393
171844,2020-04-27,SE,TOTAL,state,211,11,35,False,2298696.0,28.0,9.17912,0.0521
171845,2020-04-26,SE,TOTAL,state,175,9,34,False,2298696.0,28.0,7.613010000000001,0.0514
171846,2020-04-25,SE,TOTAL,state,154,9,33,False,2298696.0,28.0,6.69945,0.0584
171847,2020-04-24,SE,TOTAL,state,145,8,32,False,2298696.0,28.0,6.307919999999999,0.0552
171848,2020-04-23,SE,TOTAL,state,135,8,31,False,2298696.0,28.0,5.87289,0.0593
171849,2020-04-22,SE,TOTAL,state,118,7,30,False,2298696.0,28.0,5.13335,0.0593
171850,2020-04-21,SE,TOTAL,state,117,7,29,False,2298696.0,28.0,5.089840000000001,0.0598
171851,2020-04-20,SE,TOTAL,state,92,5,28,False,2298696.0,28.0,4.002269999999999,0.0543
171852,2020-04-19,SE,TOTAL,state,86,5,27,False,2298696.0,28.0,3.74125,0.0581
171853,2020-04-18,SE,TOTAL,state,71,5,26,False,2298696.0,28.0,3.08871,0.0704
171854,2020-04-17,SE,TOTAL,state,58,4,25,False,2298696.0,28.0,2.52317,0.069
171855,2020-04-16,SE,TOTAL,state,53,4,24,False,2298696.0,28.0,2.30566,0.0755
171856,2020-04-15,SE,TOTAL,state,48,4,23,False,2298696.0,28.0,2.08814,0.0833
171857,2020-04-14,SE,TOTAL,state,46,4,22,False,2298696.0,28.0,2.00113,0.087
171858,2020-04-13,SE,TOTAL,state,45,4,21,False,2298696.0,28.0,1.95763,0.0889
171859,2020-04-11,SE,TOTAL,state,44,4,20,False,2298696.0,28.0,1.9141299999999999,0.0909
171860,2020-04-10,SE,TOTAL,state,42,4,19,False,2298696.0,28.0,1.82712,0.0952
171861,2020-04-09,SE,TOTAL,state,40,4,18,False,2298696.0,28.0,1.7401200000000001,0.1
171862,2020-04-08,SE,TOTAL,state,39,4,17,False,2298696.0,28.0,1.69661,0.1026
171863,2020-04-07,SE,TOTAL,state,36,4,16,False,2298696.0,28.0,1.5661100000000001,0.1111
171864,2020-04-06,SE,TOTAL,state,32,4,15,False,2298696.0,28.0,1.39209,0.125
171865,2020-04-04,SE,TOTAL,state,32,3,14,False,2298696.0,28.0,1.39209,0.0938
171866,2020-04-03,SE,TOTAL,state,27,2,13,False,2298696.0,28.0,1.17458,0.0741
171867,2020-04-02,SE,TOTAL,state,24,2,12,False,2298696.0,28.0,1.04407,0.0833
171868,2020-04-01,SE,TOTAL,state,22,0,11,False,2298696.0,28.0,0.95706,0.0
171869,2020-03-31,SE,TOTAL,state,19,0,10,False,2298696.0,28.0,0.8265600000000001,0.0
