,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
7/1/20,17549680.119386494,32225.72224694316,398766.89989361935,15255.0,31165.370673449277,190717.0,171239.14254946934,34788.0,31269.82885315498
7/2/20,17547345.365278076,32309.389118466897,400117.53203132626,15060.0,30943.98662399359,191083.0,172056.19233536246,34818.0,31418.655581488954
7/3/20,17545003.02422566,32394.746490077443,401471.70196940406,14884.0,30732.773962498086,191467.0,172867.5520374004,34833.0,31566.44582352761
7/4/20,17542653.078304257,32481.697767930233,402829.4784189726,14621.0,30531.416785945643,191944.0,173673.4850930771,34854.0,31713.24756559401
7/5/20,17540295.50922596,32570.153212659814,404190.92619622545,14642.0,30339.60785138036,192108.0,174474.24674154198,34861.0,31859.1073006444
7/6/20,17537930.29836208,32660.029454958418,405556.1064997777,14709.0,30157.04845056327,192241.0,175270.08424955246,34869.0,32004.070069426587
7/7/20,17535557.426762823,32751.24906560301,406925.0771568543,14242.0,29983.44826298935,192815.0,176061.2371380572,34899.0,32148.179501753144
7/8/20,17533176.8751775,32843.740114037115,408297.89287602087,13595.0,29818.525230008723,193640.0,176847.93739658545,34914.0,32291.477855553425
7/9/20,17530788.624071717,32937.435791366486,409674.60546305304,13459.0,29662.005400089307,193978.0,177630.40970075672,34926.0,32434.006056494007
7/10/20,17528392.653643604,33032.274056007926,411055.26402383845,13428.0,29513.622772104278,194273.0,178408.87162493297,34938.0,32575.803736714268
7/11/20,17525988.943839848,33128.197281774344,412439.9151658799,13303.0,29373.119149341695,194579.0,179183.53384638237,34945.0,32716.909272015775
7/12/20,17523577.47436926,33225.151960887444,413828.60316836525,13179.0,29240.243970539144,194928.0,179954.6003509139,34954.0,32857.359819319616
7/13/20,17521158.22471632,33323.0884066009,415221.3701524546,13157.0,29114.75415188673,195106.0,180722.2686306294,34967.0,32997.19135268784
7/14/20,17518731.17415359,33421.96048102659,416618.2562371425,12919.0,28996.41392475482,195441.0,181486.72987778494,34984.0,33136.438698636244
7/15/20,17516296.301752433,33521.725359577504,418019.2996741632,12493.0,28884.994660619275,196016.0,182248.1691778015,34997.0,33275.13557129214
7/16/20,17513853.586394534,33622.3432779656,419424.5369928748,12473.0,28780.274717479762,196246.0,183006.76569146657,35017.0,33413.31460558326
7/17/20,17511403.006781816,33723.77731425199,420834.0031250809,12456.0,28682.039274269897,196483.0,183762.69283614107,35028.0,33551.00739024543
7/18/20,17508944.541444093,33825.99321973036,422247.7315019078,12368.0,28590.080143736785,196806.0,184516.11846907827,35042.0,33688.24450121496
7/19/20,17506478.168748807,33928.95920538257,423665.7541760969,12440.0,28504.19562502668,196949.0,185267.20505416498,35045.0,33825.055532001374
7/20/20,17504003.866908755,34032.64577100466,425088.1019198786,12404.0,28424.190337780376,197162.0,186016.10983027314,35058.0,33961.469124353374
7/21/20,17501521.61398948,34137.025542525895,426514.80431815726,12248.0,28349.87505300857,197431.0,186762.98497967978,35073.0,34097.512998937375
7/22/20,17499031.38791553,34242.07313379152,427945.88984768867,12322.0,28281.066531118067,197628.0,187507.97778447787,35082.0,34233.21398382845
7/23/20,17496533.1664765,34347.76501232943,429381.38595397666,12404.0,28217.58735988515,197842.0,188251.23078191822,35092.0,34368.59804280658
7/24/20,17494026.927334882,34454.07932768019,430821.3191495934,12301.0,28159.26580968866,198192.0,188992.8819175831,35097.0,34503.69030325794
7/25/20,17491512.64802968,34560.99582953204,432265.7150611008,12442.0,28105.93566484193,198320.0,189733.06469101057,35102.0,34638.515082701095
7/26/20,17488990.305981174,34668.49576299985,433714.5984890495,12565.0,28057.43606762901,198446.0,190471.90829841702,35107.0,34773.09591478446
7/27/20,17486459.878497537,34776.561722104576,435167.9934918989,12581.0,28013.611379501337,198593.0,191209.53777453466,35112.0,34907.45557512282
7/28/20,17483921.34277772,34885.17758565159,436625.9234227762,12609.0,27974.311023024966,198756.0,191946.07412557138,35123.0,35041.61610551644
7/29/20,17481374.67591508,34994.328436197946,438088.4109759126,12616.0,27939.389333462343,199031.0,192681.63445985134,35129.0,35175.59883774795
7/30/20,17478819.85490286,35104.00043904814,439555.478255953,12230.0,27908.70542594563,199796.0,193416.33211820704,35132.0,35309.42441733381
7/31/20,17476256.856636528,35214.180790050166,441027.1468078881,12422.0,27882.12304854075,199974.0,194150.2767955269,35141.0,35443.11282566481
8/1/20,17473685.65791656,35324.8576528029,442503.43765304406,12457.0,27859.51044267962,200229.0,194883.5746598785,35146.0,35576.68340170489
8/2/20,17471106.23545287,35436.02006127694,443984.3713448661,12456.0,27840.740215655056,200460.0,195616.32847245675,35154.0,35710.15486384028
8/3/20,17468518.565866765,35547.65787540736,445469.9679943814,12474.0,27825.689205729712,200589.0,196348.63769818982,35166.0,35843.54533002685
8/4/20,17465922.62569314,35659.76173204177,446960.2472983185,12482.0,27814.238352235923,200766.0,197080.59861399955,35171.0,35976.87233751027
