,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
6/26/20,1641527.1839756314,1278593.2418104461,52763.371061071615,516614.0,431052.99456710846,702399.0,1241972.9217027111,55961.0,29878.935003604678
6/27/20,1606183.7868511237,1278720.3408823286,52783.658785788066,528882.0,437834.2454063769,727715.0,1274960.6627578512,57070.0,30968.993243953402
6/28/20,1571073.1000917363,1278614.38390868,52797.32316773888,540503.0,444473.8064700628,746018.0,1308053.190357837,57622.0,32075.888017000198
6/29/20,1536224.2873408578,1278252.9404426024,52803.208109349755,552070.0,450971.62048012513,757811.0,1341244.8184438196,58314.0,33199.263813274665
6/30/20,1501664.8926966225,1277615.786310147,52800.249451697775,554129.0,457327.36826376576,788318.0,1374529.2952790915,59594.0,34338.76463765776
7/1/20,1467420.8689241877,1276684.8170835814,52787.47382882175,570479.0,463540.50027258863,817642.0,1407899.84581833,60632.0,35494.033406056726
7/2/20,1433516.6071075555,1275443.9585127565,52763.99698730792,477282.0,469610.26849804,957692.0,1441349.2161974818,61884.0,36664.71138126491
7/3/20,1399974.9630650948,1273879.0886064614,52729.02154733653,491292.0,475535.75344929297,984615.0,1474869.7132925426,63174.0,37850.43774215317
7/4/20,1366817.2874058397,1271977.9513895228,52681.83423695428,522008.0,481315.8931853612,990731.0,1508453.2485557937,64265.0,39050.84916104754
7/5/20,1334063.450779854,1269730.086675934,52621.80326062019,509143.0,486949.5061515611,1029045.0,1542091.373908722,64867.0,40265.57951329635
7/6/20,1301731.8753621199,1267126.7459906177,52548.37512070404,495255.0,492435.3175188721,1062542.0,1575775.3240901018,65487.0,41494.25958096926
7/7/20,1269839.56336249,1264160.8194750058,52461.071696484854,494836.0,497771.9810721926,1107012.0,1609496.0531399234,66741.0,42736.516853876725
7/8/20,1238402.126828889,1260826.7622706194,52359.487185092985,505352.0,502958.10036817816,1139844.0,1643244.2707296985,67964.0,43991.97537578642
7/9/20,1207433.8208101545,1257120.5165689853,52243.284749157436,515148.0,507992.2499178088,1171447.0,1677010.4798880669,69184.0,45260.25564011578
7/10/20,1176947.5744631535,1253039.4424439932,52112.19370033886,513068.0,512872.992788014,1217361.0,1710785.0092899464,70398.0,46540.974548706836
7/11/20,1146955.0244359744,1248582.2468591582,51966.006478326504,524293.0,517598.89762330864,1244088.0,1744558.0457164326,71469.0,47833.74541517601
7/12/20,1117466.5424614863,1243748.9244495083,51804.57616216208,527738.0,522168.5530401485,1264843.0,1778319.661228597,72100.0,49138.17795806258
7/13/20,1088491.2786918995,1238540.676075466,51627.813102908294,520883.0,526580.5837995039,1291251.0,1812059.8471779984,72833.0,50453.87843197119
7/14/20,1060037.2110221253,1232959.8046422792,51435.68052871287,529266.0,530833.6756079437,1323425.0,1845768.561556109,74133.0,51780.44963562018
7/15/20,1032111.1539452795,1227009.718306848,51228.19428636057,541284.0,534926.5670799006,1350098.0,1879435.7218871114,75366.0,53117.4912168194
7/16/20,1004718.8109175371,1220694.824475063,51005.41845098834,537932.0,538858.0736283655,1397531.0,1913051.2518861296,76688.0,54464.599722962725
7/17/20,977864.8161309215,1214020.4664084949,50767.462719719,539957.0,542627.0950886727,1428520.0,1946605.102686772,77851.0,55821.36885950272
7/18/20,951552.771138346,1206992.8578743266,50514.47968396664,548680.0,546232.6273951351,1447408.0,1980087.279063186,78772.0,57187.38964965883
7/19/20,925785.2878708972,1199619.0219525413,50246.66272139187,559829.0,549673.7681340695,1459072.0,2013487.8577500477,79488.0,58562.25075330981
7/20/20,900564.0280776962,1191906.7259166732,49964.242684182456,524226.0,552949.7264285637,1514300.0,2046797.0123668257,80120.0,59945.538675504715
7/21/20,875889.7455291378,1183864.42376458,49667.48489449201,522828.0,556059.826993566,1555339.0,2080005.0307823399,81487.0,61336.83810659347
7/22/20,851762.3294393817,1175501.1900174313,49356.68644345019,552768.0,559003.5182603153,1591975.0,2113102.337359678,82771.0,62735.732183588494
7/23/20,828180.8462685094,1166826.666579142,49032.174578479404,583080.0,561780.3746476746,1620313.0,2146079.5055704075,84082.0,64141.802830678906
7/24/20,805143.5815315986,1157851.002509722,48694.304088552315,564914.0,564390.1024263805,1693214.0,2178927.2770045786,85238.0,65554.63105420626
7/25/20,782648.0835672957,1148584.7983079015,48343.45398225732,522705.0,566832.542155624,1785359.0,2211636.5766919376,86449.0,66973.79729640948
7/26/20,760691.2052120593,1139039.0524821645,47980.02580393528,519174.0,569107.6712217029,1812913.0,2244198.5260698227,87004.0,68398.88176661072
7/27/20,739269.1474979153,1129225.107314117,47604.44098398985,508116.0,571215.60559681,1846641.0,2276604.4564056653,87618.0,69829.46479954432
7/28/20,718377.4996961799,1119154.600469215,47217.13872916893,525903.0,573156.600800641,1868749.0,2308845.919732745,88539.0,71265.12719028565
7/29/20,698011.2822270211,1108839.4143353372,46818.57374541635,539329.0,574931.0523472318,1922802.0,2340914.699713061,90134.0,72705.45055833567
7/30/20,678164.9878778894,1098291.628764622,46409.214089261885,562032.0,576539.4954753822,1956807.0,2372802.820994271,91263.0,74150.01770461153
7/31/20,658832.6099941898,1087523.4892753074,45989.539725670584,561156.0,577982.6047127012,2008854.0,2404502.555186177,92475.0,75598.4128573088
8/1/20,640007.7033208495,1076547.3398094696,45560.039458017505,576332.0,579261.1922635599,2037982.0,2436006.432681153,93563.0,77050.2222076604
8/2/20,621683.4122444518,1065375.5928778637,45121.209530457316,576697.0,580376.2065760462,2062876.0,2467307.24711992,94104.0,78505.03416682823
8/3/20,603852.4990608682,1054020.7022600523,44673.55230562404,556677.0,581328.7296472496,2098976.0,2498398.0578606906,94665.0,79962.43963367918
8/4/20,586507.3900482769,1042495.1144449549,44217.57400345718,548618.0,582119.9746532671,2157484.0,2529272.1971075097,95819.0,81422.03240988559
8/5/20,569640.2080811046,1030811.236558781,43753.78317855472,571456.0,582751.2831421178,2190361.0,2559923.2731643836,97256.0,82883.40950395569
8/6/20,553242.8057211472,1018981.4057734997,43282.68931860402,583177.0,583224.1212848717,2230542.0,2590345.1720834,98493.0,84346.17144170657
8/7/20,537306.7989938937,1007017.8566706594,42804.8012379242,590571.0,583540.0766728134,2272299.0,2620532.0606543934,99572.0,85809.92258507598
8/8/20,521823.5970285774,994932.6960869004,42320.62576025129,590398.0,583700.8538145431,2321537.0,2650478.386336196,100477.0,87274.2714252312
8/9/20,506784.4319963221,982737.876721855,41830.66644518459,577390.0,583708.2701409921,2356983.0,2680178.8777916813,101049.0,88738.83086594561
8/10/20,492180.39005277073,970445.1695564156,41335.42220866177,564888.0,583564.2519680916,2390830.0,2709628.5457835887,101752.0,90203.2185219642
8/11/20,478002.4367700081,958066.1445182839,40835.38635678313,557266.0,583270.8295933747,2449338.0,2738822.681210687,103026.0,91667.05697291435
8/12/20,464241.44023686886,945612.1548602184,40331.04577241175,554356.0,582830.1319248431,2506228.0,2767756.851792289,104201.0,93129.97399841968
