,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
6/2/20,1521270.252711563,751039.3191112258,1555524.5892332299,1262096.0,2072925.9667189368,463868.0,607427.1519252255,109444.0,52284.16334771312
6/3/20,1462905.3184679148,744634.1717199668,1576421.246423223,1265687.0,2109846.6015033335,479258.0,624848.2238188904,110441.0,53776.42018985724
6/4/20,1405812.7032531232,737541.3420485301,1596730.73532882,1280673.0,2146433.978102102,485002.0,642498.5198590006,111450.0,55288.3119489153
6/5/20,1350028.543504019,729783.2945179489,1616424.7950024002,1298240.0,2182654.6924988027,491706.0,660371.3495232527,112348.0,56819.26552710759
6/6/20,1295584.6432778528,721384.778487704,1635476.7083473583,1310229.0,2218476.507771811,500849.0,678459.7164586607,113054.0,58368.681629763116
6/7/20,1242508.456514138,712372.6583337404,1653861.396543567,1322061.0,2253868.4610654856,506367.0,696756.3361016401,113492.0,59935.93627462354
6/8/20,1190823.0952630932,702775.7285538985,1671555.5057313247,1326942.0,2288800.964294468,518522.0,715253.6544085039,113984.0,61520.38239626264
6/9/20,1140547.3682754943,692624.5162679114,1688537.4820551379,1338040.0,2323245.8947266084,524855.0,733943.867542644,114925.0,63121.3515324542
6/10/20,1091695.8429443277,681951.0793633704,1704787.6347563749,1349320.0,2357176.6747366698,533504.0,752818.942097445,115822.0,64738.15555642921
6/11/20,1044278.9364724116,670788.7900374787,1720288.1894014392,1364879.0,2390568.343225252,540292.0,771870.6363775538,116682.0,66370.08849979026
6/12/20,998303.0242855445,659172.1238691603,1735023.327480701,1381838.0,2423397.6140548647,547386.0,791090.5216449613,117500.0,68016.42837241155
6/13/20,953770.576260834,647136.4357435527,1748979.2161801802,1397113.0,2455642.926125111,556606.0,810470.0043606883,118270.0,69676.43906762058
6/14/20,910680.305228911,634717.7459730994,1762144.024986321,1410972.0,2487284.4806391057,561816.0,830000.3481206403,118578.0,71349.37224118311
6/15/20,869027.3370758761,621952.5210900941,1774507.9319684785,1416003.0,2518304.269094894,576334.0,849672.6961340912,118954.0,73034.46923676835
6/16/20,828803.3933171252,608877.4624791811,1786063.1180654494,1431807.0,2548686.0896986015,583503.0,869478.0935168086,119778.0,74730.96299553702
6/17/20,789996.9835859566,595529.301861942,1796803.7515044846,1448295.0,2578415.554220019,592191.0,889407.5093974139,120511.0,76438.07994973123
6/18/20,752593.6137191848,581944.6001350918,1806725.9607872968,1468852.0,2607480.0840458577,599115.0,909451.8590844797,121222.0,78155.04192146721
6/19/20,716575.9919887559,568159.5628866286,1815827.799624513,1491907.0,2635868.8977829525,606715.0,929602.025416345,121892.0,79881.06795152093
6/20/20,681924.2516128211,554209.8580521755,1824109.2006989983,1512800.0,2663572.9883617903,617460.0,949848.8802266537,122510.0,81615.37613802645
6/21/20,648616.1647683812,540130.4540482323,1831571.9233999744,1533951.0,2690585.0933119883,622133.0,970183.3046870908,122795.0,83357.18537899724
6/22/20,616627.3674917046,525955.4635902136,1838219.4917642258,1545993.0,2716899.655590982,640198.0,990596.2095040595,123175.0,85105.71710233614
6/23/20,585931.5766465433,511718.00619420136,1844057.1270628946,1573596.0,2742512.778284075,647548.0,1011078.554052083,124019.0,86860.1969047672
6/24/20,556500.8073129467,497450.08209230687,1849091.673938246,1598685.0,2767422.172558677,656161.0,1031621.3648764226,124776.0,88619.85613673582
6/25/20,528305.5872389344,483182.46103452233,1853331.5202095057,1631289.0,2791627.098807101,663562.0,1052215.7533824216,125327.0,90383.9334176452
6/26/20,501315.1606802717,468944.586969776,1856786.5146613165,1668748.0,2815128.304786867,670809.0,1072852.9324164798,125944.0,92151.67605615205
6/27/20,475497.6920700725,454764.49552881886,1859467.877953618,1702103.0,2837927.95656062,679308.0,1093524.2321678312,126448.0,93922.34141228348
6/28/20,450820.4552469606,440668.74729366245,1861388.1140134956,1735328.0,2860029.568669308,685164.0,1114221.1148203406,126721.0,95695.1981524828
6/29/20,427250.01903847343,426682.37408096064,1862560.9166434114,1755601.0,2881437.928964676,705203.0,1134935.1883917947,127098.0,97469.52743505756
6/30/20,404752.4202539865,412828.8395829311,1863001.0762668124,1785692.0,2902159.022434491,720631.0,1155658.2194118625,127753.0,99244.62399615046
7/1/20,383293.32747829537,399130.01201354683,1862724.3860151207,1826965.0,2922199.953428315,729994.0,1176382.144606176,128441.0,101019.7971505758
7/2/20,362838.19521727273,385606.1504801496,1861747.546446499,1829386.0,2941568.865558998,781970.0,1197099.081534803,129165.0,102794.37170309156
7/3/20,343352.4055465642,372275.90065532085,1860088.0732944652,1872855.0,2960274.8634263757,790404.0,1217801.3381525779,129824.0,104567.6887673198
7/4/20,324801.4007874618,359156.30334119144,1857764.2038917034,1814417.0,2978327.9321066826,894325.0,1238481.4213735894,130089.0,106339.10649936457
7/5/20,307150.80391153967,346262.81137657294,1854794.8070320103,1851674.0,2995738.8588812687,906763.0,1259132.0445873279,130377.0,108108.00074163148
7/6/20,290366.5294604885,333609.3181164916,1851199.2926141326,1878584.0,3012519.1537753213,924148.0,1279746.1341717304,130732.0,109873.76558072293
7/7/20,274414.8817645902,321208.18647121196,1846997.5295223068,1925205.0,3028680.977017778,936476.0,1300316.8350834716,131945.0,111635.8138262922
7/8/20,259262.64491311536,309070.29676203354,1842209.7582617512,1966540.0,3044237.0604768028,953462.0,1320837.5153853013,132806.0,113393.57739884665
7/9/20,244877.16238675395,297205.0875588855,1836856.5146889742,2013168.0,3059200.638988728,969111.0,1341301.7701128984,133806.0,115146.50766097564
7/10/20,231226.40530067214,285620.61548892007,1830958.550465422,2065990.0,3073585.377365281,983185.0,1361703.423907966,134628.0,116894.07564289612
7/11/20,218279.03480896022,274323.60488357575,1824536.7634965386,2113068.0,3087405.3065213007,995576.0,1382036.5332776648,135325.0,118635.77223599194
7/12/20,206004.45115408915,263319.5161212341,1817612.1265239143,2160760.0,3100674.7565581696,1006326.0,1402295.3875377325,135784.0,120371.10827359944
7/13/20,194372.84039590062,252612.60170756263,1810205.6246307108,2194269.0,3113408.298159819,1031939.0,1422474.5095969462,136143.0,122099.61459820325
7/14/20,183355.2066150293,242205.9789833671,1802338.1928564294,2243162.0,3125620.682790566,1049098.0,1442568.6554126036,137068.0,123820.84201479364
7/15/20,172923.40445947836,232101.69063822954,1794030.6608904589,2283040.0,3137326.7896483634,1075882.0,1462572.8134768961,138034.0,125534.36124687026
7/16/20,163050.15724198395,222300.7784823569,1785303.6998315759,2344712.0,3148541.5732969595,1090645.0,1482482.2029928705,138977.0,127239.76278019845
7/17/20,153709.07680746767,212803.34611371518,1776177.774416423,2399244.0,3159280.0166190267,1107204.0,1502292.2721781998,139907.0,128936.65671751334
7/18/20,144874.67016114475,203608.63127886844,1766673.0985872766,2445622.0,3169557.0857904064,1122720.0,1521998.6953937626,140776.0,130624.67253255911
7/19/20,136522.34830979424,194715.0688908759,1756809.595172077,2498066.0,3179387.6893185093,1131121.0,1541597.370432812,141223.0,132303.4588378846
7/20/20,128628.4238121229,186120.3600228701,1746606.8597976656,2530594.0,3188786.6401105337,1160087.0,1561084.4147977089,141736.0,133972.6830659146
7/21/20,121170.11023511086,177821.53359312587,1736084.1278943599,2572001.0,3197768.620621265,1182018.0,1580456.1621222785,142843.0,135632.03116249616
7/22/20,114125.51274427203,169815.0107210828,1725260.2462483663,2613277.0,3206348.151532265,1210849.0,1599709.1577885826,144059.0,137281.20721143883
7/23/20,107473.61982472494,162096.66364955038,1714153.6470428116,2658853.0,3214539.562883881,1233269.0,1618840.154634053,145153.0,138919.933066796
7/24/20,101194.2886962962,154661.87468024652,1702782.3262762506,2702483.0,3222356.9687942252,1261624.0,1637846.1080749652,146285.0,140547.9479351505
7/25/20,95268.2308839759,147505.5912170759,1691163.8244051235,2750276.0,3229814.24430829,1279414.0,1656724.1712475552,147184.0,142165.0079594117
7/26/20,89676.99393160816,140622.37890469987,1679315.2108192025,2786204.0,3236925.0055312477,1297863.0,1675471.6897844286,147656.0,143770.8857713724
7/27/20,84402.94230069224,134006.47194188443,1667253.0705648074,2813736.0,3243702.5918367137,1325804.0,1694086.1965291963,148776.0,145365.37003897416
